Account Name,Acct ID,Industry,Segment,Phone,City,State,Created
CORNERSTONE RETAIL ASSOCIATES,820,Technology,SMB,(268) 659-7839,Syracuse,NY,10/31/2017
Brightwater Financial Inc,553,Manufacturing,Mid-Market,(983) 942-7628,,OH,11/28/2011
keystone real co,407,Construction,SMB,948.431.4074,Allentown,PA,03/29/2012
fairview real services,2312,,Enterprise,2858579415,Buffalo,NY,05/03/2016
Ironwood Real Group,1087,,SMB,(789) 665-3867,New Haven,CT,10/05/2011
Liberty Financial Solutions,1614,Real Estate,SMB,908-540-2667,Allentown,PA,07/29/2011
  Sterling Legal Associates ,887,Hospitality,SMB,698-754-1940,Buffalo,NY,01/17/2011
silverton education inc,969,Manufacturing,SMB,506.926.4928,Syracuse,NY,08/13/2009
RIVERSIDE RETAIL SOLUTIONS,1251,Hospitality,SMB,9039876026,Pittsburgh,PA,12/27/2014
silverton legal solutions,2253,Healthcare,Mid-Market,936-447-7067,New Haven,CT,01/23/2010
oakfield hospitality enterprises,2276,Legal,Mid-Market,325.546.7564,Boston,MA,02/28/2010
Oakfield Nonprofit Solutions,850,Hospitality,SMB,540-517-5192,Allentown,PA,07/21/2014
  Ironwood Manufacturing LLC ,302,Real Estate,SMB,7699596246,Cleveland,OH,04/03/2016
riverside education services,1747,,SMB,437.506.6189,Albany,NY,07/20/2018
Riverside Hospitality Co,690,Technology,,(384) 813-1342,Philadelphia,PA,09/07/2012
fairview healthcare inc,813,Technology,Enterprise,714-903-5711,,NY,12/04/2009
BEACON CONSTRUCTION ASSOCIATES,1378,,Mid-Market,696.461.8783,Columbus,OH,01/08/2017
Beacon Financial LLC,1522,Education,SMB,(219) 688-1082,Columbus,OH,11/26/2010
riverside retail enterprises,1739,Legal,Mid-Market,742-618-2292,Newark,NJ,12/17/2016
FAIRVIEW HOSPITALITY SERVICES,2005,Real Estate,,394.326.6160,Syracuse,NY,02/02/2015
Liberty Government Services,237,Hospitality,SMB,5128694389,Albany,NY,08/17/2010
Brightwater Education Co,2375,Manufacturing,SMB,416.878.8642,Newark,NJ,06/26/2013
LIBERTY MANUFACTURING ENTERPRISES,1987,Healthcare,Mid-Market,641-534-8065,Albany,NY,07/03/2011
  Pioneer Healthcare Associates ,1754,Financial Services,SMB,536-393-8956,Columbus,OH,08/10/2008
  Pioneer Healthcare Services ,2172,Financial Services,,743.738.8150,Buffalo,NY,10/02/2015
oakfield healthcare partners,500,Retail,SMB,692-821-3278,Hartford,CT,10/26/2013
silverton hospitality services,823,Nonprofit,Mid-Market,274-932-5790,Philadelphia,PA,09/29/2012
  Cornerstone Government Associates ,1578,Healthcare,SMB,6386081471,Buffalo,NY,09/02/2011
SUMMIT HOSPITALITY GROUP,1080,Retail,SMB,565-559-4418,Allentown,PA,01/16/2015
LIBERTY GOVERNMENT ENTERPRISES,1327,Nonprofit,SMB,473-949-1572,Wilmington,DE,02/14/2008
Beacon Manufacturing Corp,2447,Technology,SMB,5803157846,Columbus,OH,07/16/2012
harbor education services,617,Technology,SMB,(834) 756-8131,Pittsburgh,PA,11/12/2018
  Liberty Government Solutions ,2452,Hospitality,SMB,(828) 711-5385,Allentown,PA,12/27/2010
Liberty Construction Corp,1925,Legal,SMB,669-355-8819,New Haven,CT,03/26/2011
EVERGREEN FINANCIAL ASSOCIATES,991,Retail,SMB,(628) 269-2486,Boston,MA,04/24/2008
Keystone Construction LLC,568,Government,SMB,3452646505,Cleveland,OH,04/03/2016
granite financial inc,388,Financial Services,SMB,829-318-8272,Trenton,NJ,01/06/2012
granite healthcare partners,1329,Construction,SMB,9303798076,Columbus,OH,04/05/2015
WHITMORE HEALTHCARE PARTNERS,391,Government,SMB,4517433621,Albany,NY,09/21/2012
Cascade Real Solutions,744,Government,SMB,7145975030,Trenton,NJ,12/30/2012
  Silverton Construction Associates ,353,Manufacturing,Mid-Market,(733) 463-1660,Albany,NY,12/13/2009
fairview nonprofit co,236,Healthcare,,796.295.6199,Worcester,MA,04/30/2008
  Evergreen Real Solutions ,2294,Healthcare,SMB,984.538.1661,Cleveland,OH,02/22/2011
EVERGREEN CONSTRUCTION CORP,481,Legal,Enterprise,9552597612,,NY,04/02/2014
CASCADE FINANCIAL GROUP,1678,Technology,SMB,764-369-2268,Worcester,MA,09/30/2012
MEADOWBROOK GOVERNMENT CORP,2277,Financial Services,SMB,(996) 729-7433,Newark,NJ,03/10/2018
meadowbrook real services,2148,,Mid-Market,4855701534,Pittsburgh,PA,02/12/2018
WHITMORE LEGAL GROUP,121,Construction,Mid-Market,807.860.5632,Rochester,NY,04/15/2018
Maple Nonprofit Inc,1273,Hospitality,SMB,290.688.2630,Hartford,CT,04/23/2016
Sterling Retail Inc,927,Nonprofit,,8303709080,Worcester,MA,08/07/2018
Liberty Healthcare Solutions,1595,Government,Mid-Market,488-658-4622,Columbus,OH,09/14/2009
MEADOWBROOK HEALTHCARE SERVICES,224,Financial Services,SMB,372.427.4027,New Haven,CT,11/10/2018
Oakfield Financial LLC,614,Nonprofit,SMB,559.884.6811,Albany,NY,12/01/2010
CORNERSTONE CONSTRUCTION GROUP,1246,Legal,SMB,(662) 298-3043,Pittsburgh,PA,09/13/2018
Beacon Legal LLC,1541,Construction,SMB,972-862-4918,Allentown,PA,03/13/2010
liberty retail enterprises,53,Financial Services,Mid-Market,929.560.2908,Rochester,NY,03/25/2011
Brightwater Hospitality Co,530,Education,Mid-Market,591-792-5424,Syracuse,NY,02/06/2016
Whitmore Nonprofit Corp,1900,Government,SMB,359.729.1560,Pittsburgh,PA,05/26/2008
Northstar Construction Services,2439,Manufacturing,Mid-Market,869-424-9547,Albany,NY,04/26/2010
MAPLE HOSPITALITY ENTERPRISES,819,Financial Services,SMB,328.492.4109,Allentown,PA,08/25/2014
Redwood Financial Enterprises,156,Government,,608-736-6850,Boston,MA,10/15/2009
  Hillcrest Real Inc ,2389,Nonprofit,SMB,819-949-2211,Wilmington,DE,09/30/2010
Hillcrest Technology LLC,249,Construction,SMB,(394) 339-4760,Cleveland,OH,03/13/2014
Liberty Construction Inc,1895,Nonprofit,,883.237.3344,Syracuse,NY,11/15/2016
Fairview Financial Inc,2030,Construction,,7889073304,,CT,08/08/2016
Summit Manufacturing Partners,1131,Education,SMB,643-877-7129,Newark,NJ,04/06/2009
REDWOOD TECHNOLOGY SERVICES,543,Construction,SMB,8988698397,Trenton,NJ,05/31/2018
Keystone Retail Inc,794,Government,SMB,940.394.5889,Rochester,NY,02/19/2017
Maple Financial Solutions,1726,Technology,SMB,8635138448,Newark,NJ,03/28/2017
Maple Nonprofit LLC,629,Manufacturing,Enterprise,375.978.4148,Columbus,OH,02/05/2011
Summit Nonprofit Co,2246,Real Estate,SMB,(366) 435-6479,Cleveland,OH,03/10/2014
HARBOR MANUFACTURING INC,2368,Legal,Mid-Market,6089123909,Hartford,CT,02/10/2016
ridgeline financial group,1621,Government,,429.802.6259,Syracuse,NY,09/26/2016
Ironwood Technology Co,2319,Real Estate,Enterprise,(653) 872-3655,Cleveland,OH,01/24/2016
NORTHSTAR LEGAL GROUP,1072,Legal,Mid-Market,(787) 671-6738,Philadelphia,PA,11/02/2011
brightwater retail group,555,Education,SMB,(992) 243-8613,,NY,02/15/2016
Harbor Healthcare Solutions,1829,Financial Services,SMB,(888) 664-7695,Providence,RI,02/21/2014
  Redwood Nonprofit Solutions ,2494,Technology,SMB,8977165577,Albany,NY,08/18/2018
redwood nonprofit enterprises,1985,Construction,SMB,795-579-7285,Trenton,NJ,07/29/2018
SUMMIT EDUCATION CORP,1838,Retail,Mid-Market,855.560.1973,Pittsburgh,PA,06/20/2014
Silverton Healthcare Corp,,Government,Mid-Market,495.763.5303,Buffalo,NY,04/12/2011
hillcrest legal associates,2221,Education,SMB,503-343-3536,Providence,RI,10/08/2011
Cornerstone Manufacturing Inc,155,Healthcare,SMB,227-404-3274,Newark,NJ,02/20/2018
Pioneer Manufacturing Corp,,Financial Services,Mid-Market,204.826.7879,Pittsburgh,PA,02/26/2013
Northstar Technology Solutions,1711,Retail,SMB,211.310.9146,Worcester,MA,03/03/2013
Poor Richard's Pub,15,Education,SMB,901.876.3636,,PA,01/21/2011
Meadowbrook Retail LLC,1799,Government,SMB,775-225-8433,Albany,NY,10/19/2016
Silverton Manufacturing Inc,,Healthcare,,983.332.7258,Boston,MA,09/13/2015
  Whitmore Real Enterprises ,83,Nonprofit,,(649) 236-1215,Cleveland,OH,01/18/2017
Sterling Education Enterprises,1384,Legal,SMB,8415824331,Hartford,CT,01/28/2008
RIDGELINE NONPROFIT LLC,1575,,Enterprise,745-775-7640,Newark,NJ,11/18/2016
Granite Education Co,2392,Government,SMB,2578361075,New Haven,CT,08/30/2015
Evergreen Financial Associates,1495,,Mid-Market,(265) 321-6564,Pittsburgh,PA,02/24/2010
Brightwater Manufacturing LLC,832,Financial Services,Enterprise,919.274.5054,New Haven,CT,07/14/2015
Oakfield Hospitality Corp,2081,Technology,Mid-Market,585-629-2346,,RI,01/27/2014
Riverside Real Co,1175,Legal,SMB,243.263.2655,Philadelphia,PA,10/23/2014
whitmore retail services,1818,Retail,Mid-Market,740-542-9505,Boston,MA,05/01/2010
Harbor Legal Services,166,Manufacturing,Enterprise,633-750-9912,Trenton,NJ,08/19/2017
  Whitmore Real Enterprises ,2146,Healthcare,,(836) 474-5791,Wilmington,DE,10/02/2008
Ridgeline Financial Corp,615,Construction,Mid-Market,664-696-8140,Rochester,NY,08/17/2018
STERLING EDUCATION SOLUTIONS,1015,,SMB,(758) 948-9919,Pittsburgh,PA,11/20/2012
Granite Manufacturing Corp,2285,Government,SMB,4508528304,Albany,NY,06/25/2011
Meadowbrook Financial Solutions,1238,,Mid-Market,231.974.3606,,NJ,03/31/2013
  Cascade Hospitality Corp ,556,Nonprofit,SMB,530-914-6936,Syracuse,NY,07/31/2015
ridgeline financial corp,2318,Healthcare,SMB,744.765.8428,Columbus,OH,08/31/2013
MAPLE GOVERNMENT SOLUTIONS,,Technology,,675-775-2632,New Haven,CT,06/08/2018
Oakfield Government Solutions,884,Technology,SMB,782.517.1959,Buffalo,NY,02/15/2014
  Riverside Healthcare Group ,747,Retail,Mid-Market,313-908-7595,Boston,MA,05/22/2011
sterling government co,2097,Real Estate,Mid-Market,(906) 366-3610,Trenton,NJ,08/22/2018
Granite Construction Group,654,Government,Enterprise,(396) 478-5948,Newark,NJ,06/27/2008
liberty nonprofit llc,1826,Legal,SMB,8087013143,Newark,NJ,10/09/2008
Evergreen Financial Services,1577,Nonprofit,Mid-Market,7025776703,Philadelphia,PA,12/19/2016
RIDGELINE EDUCATION INC,306,Education,SMB,(583) 447-5811,New Haven,CT,08/09/2012
Fairview Financial Inc,2030,Construction,,7889073304,,CT,08/08/2016
Pioneer Construction LLC,469,Financial Services,SMB,4452873074,Rochester,NY,04/09/2017
CASCADE MANUFACTURING INC,,Legal,Enterprise,337.668.5310,,PA,05/11/2010
MAPLE NONPROFIT SERVICES,2157,Healthcare,SMB,7859177688,Albany,NY,09/25/2016
  Cascade Hospitality Inc ,1278,Technology,,5044272889,Cleveland,OH,02/08/2015
Keystone Real Corp,2066,Nonprofit,,351-750-2528,Hartford,CT,01/14/2013
  Cornerstone Construction Corp ,2093,Manufacturing,Mid-Market,(764) 935-5908,New Haven,CT,10/10/2018
cascade construction corp,1737,Hospitality,SMB,424.619.7712,Hartford,CT,01/23/2012
Fairview Financial Partners,1026,Legal,SMB,895.434.2565,Boston,MA,05/05/2016
keystone legal group,1196,Legal,Mid-Market,391.284.7873,Trenton,NJ,12/04/2012
PIONEER HEALTHCARE PARTNERS,1641,Technology,Mid-Market,611-355-5454,Philadelphia,PA,06/02/2016
  Pioneer Education Associates ,37,Construction,SMB,442.422.9558,Rochester,NY,11/15/2015
HARBOR LEGAL CO,1662,Hospitality,Enterprise,7166616924,New Haven,CT,05/08/2013
lakawanna cty library,13,Healthcare,SMB,(281) 543-9927,Scranton,PA,11/09/2014
  Redwood Construction Enterprises ,298,Hospitality,Mid-Market,4669008027,Hartford,CT,11/11/2014
whitmore construction llc,1349,Real Estate,SMB,740.336.1865,Wilmington,DE,10/12/2015
HILLCREST FINANCIAL CORP,1152,Legal,SMB,(587) 250-5616,Cleveland,OH,08/27/2008
LIBERTY EDUCATION SOLUTIONS,1683,Education,SMB,502-552-8811,Hartford,CT,10/22/2012
maple education corp,2199,Technology,SMB,443.666.8299,Allentown,PA,10/22/2013
  Fairview Nonprofit Solutions ,75,Manufacturing,Mid-Market,3187866037,Pittsburgh,PA,04/20/2010
keystone legal corp,1061,Healthcare,SMB,(752) 361-1438,Buffalo,NY,09/20/2016
OAKFIELD EDUCATION SOLUTIONS,453,Government,SMB,7999968411,Allentown,PA,10/20/2010
Cornerstone Manufacturing Inc,155,Healthcare,SMB,227-404-3274,Newark,NJ,02/20/2018
redwood healthcare inc,61,Real Estate,SMB,453.241.5140,New Haven,CT,05/29/2013
PIONEER HEALTHCARE CO,178,Financial Services,SMB,697-634-8756,Worcester,MA,07/25/2017
  Oakfield Technology Partners ,1381,Financial Services,Mid-Market,(838) 483-7970,Trenton,NJ,09/26/2009
GRANITE MANUFACTURING ASSOCIATES,1227,Construction,,7412636342,Worcester,MA,09/11/2010
WHITMORE HEALTHCARE GROUP,2488,Nonprofit,,411-266-4176,Allentown,PA,05/26/2017
Fairview Real Inc,1783,Technology,SMB,(528) 626-2723,Newark,NJ,05/08/2017
STERLING HEALTHCARE SOLUTIONS,1112,Legal,SMB,932-512-3561,Providence,RI,05/01/2014
Northstar Retail Partners,2323,Construction,SMB,465.873.3549,Cleveland,OH,08/20/2013
sterling legal group,36,Real Estate,Mid-Market,386-814-9238,Syracuse,NY,04/27/2008
silverton healthcare corp,2385,Financial Services,SMB,(824) 244-4046,Worcester,MA,12/31/2011
LIBERTY MANUFACTURING CO,,Construction,SMB,(392) 985-5724,Philadelphia,PA,02/02/2017
cornerstone manufacturing corp,1491,Financial Services,SMB,9124647317,Hartford,CT,03/25/2009
Riverside Hospitality Co,690,Technology,,(384) 813-1342,Philadelphia,PA,09/07/2012
BRIGHTWATER REAL CORP,2344,Construction,Mid-Market,541.620.6464,Newark,NJ,06/16/2017
REDWOOD RETAIL SERVICES,351,Government,Mid-Market,818-364-2951,Worcester,MA,10/23/2016
Ridgeline Healthcare Partners,2356,Manufacturing,Enterprise,(907) 401-9543,Hartford,CT,10/03/2017
northstar education llc,757,Manufacturing,SMB,691-957-6851,Rochester,NY,07/03/2008
northstar manufacturing group,1334,Retail,,771-339-1051,Hartford,CT,08/21/2012
silverton construction group,2112,Retail,SMB,(375) 964-1831,Boston,MA,07/28/2008
NORTHSTAR LEGAL SERVICES,651,Technology,SMB,3305785157,New Haven,CT,02/23/2012
WHITMORE GOVERNMENT PARTNERS,1929,Manufacturing,SMB,379.420.9510,Trenton,NJ,09/18/2012
CASCADE CONSTRUCTION CO,1387,Manufacturing,SMB,409.575.3424,Syracuse,NY,12/25/2014
Harbor Healthcare Services,229,Technology,Mid-Market,(802) 698-2078,Albany,NY,02/13/2017
Riverside Retail Inc,2203,Nonprofit,SMB,863-597-9310,Hartford,CT,08/03/2014
OAKFIELD REAL CORP,2310,Healthcare,SMB,7685115990,Syracuse,NY,01/10/2009
WHITMORE LEGAL GROUP,121,Construction,Mid-Market,807.860.5632,Rochester,NY,04/15/2018
redwood government co,451,Financial Services,Enterprise,725-989-6112,Rochester,NY,06/20/2017
PIONEER RETAIL SERVICES,770,Nonprofit,Enterprise,8263098734,Columbus,OH,05/14/2012
Maple Manufacturing Associates,881,,,(442) 236-7579,Hartford,CT,09/22/2013
STERLING EDUCATION CORP,590,Financial Services,SMB,7935516675,Hartford,CT,01/07/2011
ridgeline construction group,650,Real Estate,Enterprise,806-912-6197,Philadelphia,PA,05/28/2009
