customer_id,customer_name,industry,segment,city,state,region,account_owner_employee_id,credit_rating,signup_date,active_flag
1591,Harbor Nonprofit Partners,Construction,SMB,Albany,NY,Northeast,3,C,2018-06-23,True
1592,Granite Healthcare Associates,Government,Enterprise,Albany,NY,Northeast,492,B,2014-05-26,True
1593,Keystone Retail Services,Healthcare,SMB,Boston,MA,Northeast,248,B,2013-12-17,False
1594,Redwood Education Services,Healthcare,SMB,Syracuse,NY,Northeast,161,A,2009-07-24,False
1595,Liberty Healthcare Solutions,Government,Mid-Market,Columbus,OH,Midwest,404,B,2009-09-14,True
1596,Maple Construction Solutions,Hospitality,Mid-Market,Columbus,OH,Midwest,74,B,2010-05-23,True
1597,Meadowbrook Healthcare Corp,Real Estate,SMB,Boston,MA,Northeast,83,A,2014-05-14,True
1598,Northstar Financial Enterprises,Manufacturing,SMB,New Haven,CT,Northeast,174,B,2009-03-03,True
1599,Harbor Education Associates,Nonprofit,SMB,Cleveland,OH,Midwest,354,C,2013-05-13,True
1600,Meadowbrook Technology Corp,Construction,Mid-Market,Buffalo,NY,Northeast,83,B,2014-04-04,True
1601,Maple Education Solutions,Real Estate,SMB,Hartford,CT,Northeast,111,C,2011-10-04,True
1602,Ridgeline Hospitality Enterprises,Nonprofit,Mid-Market,Rochester,NY,Northeast,431,A,2013-03-07,True
1603,Liberty Healthcare Inc,Construction,Mid-Market,Worcester,MA,Northeast,94,A,2014-09-01,True
1604,Liberty Healthcare Group,Retail,SMB,Syracuse,NY,Northeast,290,B,2018-06-12,False
1605,Riverside Legal Group,Healthcare,SMB,Columbus,OH,Midwest,379,A,2010-03-08,True
1606,Silverton Healthcare Corp,Legal,SMB,Cleveland,OH,Midwest,121,B,2009-01-22,True
1607,Ironwood Technology LLC,Healthcare,SMB,Allentown,PA,Northeast,189,D,2013-03-13,True
1608,Granite Manufacturing LLC,Retail,Enterprise,Wilmington,DE,Northeast,472,B,2009-12-06,True
1609,Ridgeline Retail LLC,Government,SMB,Syracuse,NY,Northeast,184,A,2015-04-29,True
1610,Riverside Government LLC,Manufacturing,Mid-Market,New Haven,CT,Northeast,92,C,2017-08-23,True
1611,Harbor Construction LLC,Financial Services,SMB,Boston,MA,Northeast,301,B,2018-03-31,True
1612,Harbor Nonprofit Corp,Nonprofit,SMB,Providence,RI,Northeast,491,B,2018-02-24,False
1613,Brightwater Retail LLC,Government,SMB,Boston,MA,Northeast,354,A,2012-10-17,True
1614,Liberty Financial Solutions,Real Estate,SMB,Allentown,PA,Northeast,431,A,2011-07-29,True
1615,Hillcrest Retail Corp,Manufacturing,SMB,Trenton,NJ,Northeast,306,C,2012-06-23,True
1616,Northstar Financial Group,Healthcare,SMB,Allentown,PA,Northeast,438,C,2008-11-03,True
1617,Northstar Healthcare Enterprises,Construction,Enterprise,Pittsburgh,PA,Northeast,84,C,2013-03-29,True
1618,Whitmore Government Partners,Government,SMB,Albany,NY,Northeast,252,A,2015-09-02,True
1619,Cornerstone Nonprofit Enterprises,Technology,SMB,Albany,NY,Northeast,104,A,2015-07-31,True
1620,Pioneer Manufacturing LLC,Nonprofit,SMB,Rochester,NY,Northeast,218,B,2015-10-30,True
1621,Ridgeline Financial Group,Government,Mid-Market,Syracuse,NY,Northeast,188,A,2016-09-26,True
1622,Whitmore Financial Co,Financial Services,Mid-Market,Albany,NY,Northeast,259,A,2018-08-28,False
1623,Granite Hospitality Associates,Construction,Mid-Market,Worcester,MA,Northeast,290,C,2017-10-08,False
1624,Ridgeline Technology Corp,Retail,SMB,Columbus,OH,Midwest,78,C,2018-11-04,True
1625,Hillcrest Construction Services,Retail,Enterprise,Pittsburgh,PA,Northeast,83,A,2017-09-27,False
1626,Sterling Healthcare Services,Government,SMB,Wilmington,DE,Northeast,111,A,2017-09-13,True
1627,Maple Education Inc,Construction,Enterprise,Hartford,CT,Northeast,69,B,2008-05-26,True
1628,Brightwater Government Services,Education,SMB,Buffalo,NY,Northeast,121,B,2011-12-16,True
1629,Meadowbrook Hospitality Enterprises,Government,SMB,New Haven,CT,Northeast,201,C,2014-05-01,True
1630,Keystone Manufacturing Inc,Financial Services,Mid-Market,Wilmington,DE,Northeast,438,B,2014-08-27,True
1631,Meadowbrook Construction Enterprises,Manufacturing,SMB,Worcester,MA,Northeast,121,B,2015-11-15,True
1632,Cascade Technology Co,Nonprofit,SMB,Wilmington,DE,Northeast,483,B,2016-07-24,False
1633,Sterling Real Co,Financial Services,SMB,Providence,RI,Northeast,412,B,2011-12-08,True
1634,Cornerstone Retail Services,Real Estate,Mid-Market,Hartford,CT,Northeast,84,B,2008-05-18,True
1635,Keystone Legal LLC,Hospitality,SMB,Rochester,NY,Northeast,491,B,2011-10-20,True
1636,Redwood Legal Enterprises,Hospitality,Mid-Market,Worcester,MA,Northeast,492,A,2015-09-27,False
1637,Oakfield Technology Partners,Government,Mid-Market,Boston,MA,Northeast,292,B,2018-10-28,True
1638,Maple Technology Enterprises,Hospitality,Mid-Market,Philadelphia,PA,Northeast,265,C,2009-05-16,True
1639,Harbor Healthcare Enterprises,Construction,Enterprise,Trenton,NJ,Northeast,61,C,2009-08-20,True
1640,Keystone Legal Inc,Healthcare,Mid-Market,Trenton,NJ,Northeast,45,B,2013-05-23,True
1641,Pioneer Healthcare Partners,Technology,Mid-Market,Philadelphia,PA,Northeast,293,C,2016-06-02,False
1642,Whitmore Financial Partners,Legal,SMB,Rochester,NY,Northeast,45,A,2018-09-18,True
1643,Northstar Technology Co,Manufacturing,Mid-Market,Hartford,CT,Northeast,69,B,2013-09-02,True
1644,Whitmore Legal Enterprises,Government,Mid-Market,Boston,MA,Northeast,384,C,2012-10-31,True
1645,Evergreen Hospitality Inc,Financial Services,Enterprise,Providence,RI,Northeast,92,A,2009-05-26,True
1646,Oakfield Hospitality Enterprises,Financial Services,SMB,Worcester,MA,Northeast,431,A,2016-04-04,True
1647,Keystone Education LLC,Technology,SMB,Hartford,CT,Northeast,83,B,2011-01-26,True
1648,Harbor Healthcare Group,Hospitality,SMB,Hartford,CT,Northeast,76,A,2012-09-13,True
1649,Liberty Government LLC,Financial Services,SMB,Hartford,CT,Northeast,109,A,2017-03-07,True
1650,Maple Financial Group,Healthcare,SMB,Pittsburgh,PA,Northeast,3,A,2010-04-26,True
1651,Fairview Technology Enterprises,Construction,SMB,Providence,RI,Northeast,292,D,2017-03-11,True
1652,Riverside Government Associates,Government,Mid-Market,Allentown,PA,Northeast,94,A,2008-11-28,True
1653,Brightwater Legal Inc,Healthcare,Mid-Market,Newark,NJ,Northeast,434,D,2011-07-06,True
1654,Fairview Nonprofit Associates,Real Estate,Enterprise,Philadelphia,PA,Northeast,174,B,2010-06-05,True
1655,Cornerstone Construction Group,Manufacturing,SMB,Pittsburgh,PA,Northeast,192,C,2010-02-20,True
1656,Whitmore Real Co,Hospitality,Mid-Market,Albany,NY,Northeast,434,C,2009-02-05,True
1657,Evergreen Retail Associates,Construction,SMB,Rochester,NY,Northeast,293,B,2017-02-01,True
1658,Fairview Financial Inc,Technology,Mid-Market,Trenton,NJ,Northeast,205,A,2009-08-08,True
1659,Cornerstone Retail Associates,Manufacturing,SMB,Newark,NJ,Northeast,174,B,2013-04-10,True
1660,Summit Healthcare Associates,Manufacturing,SMB,New Haven,CT,Northeast,472,B,2011-05-02,True
1661,Silverton Financial Services,Legal,SMB,Buffalo,NY,Northeast,218,C,2009-05-25,True
1662,Harbor Legal Co,Hospitality,Enterprise,New Haven,CT,Northeast,252,C,2013-05-08,True
1663,Summit Financial Solutions,Government,SMB,Providence,RI,Northeast,301,B,2016-05-09,True
1664,Cascade Government Corp,Real Estate,SMB,Albany,NY,Northeast,111,B,2012-06-27,True
1665,Keystone Real Group,Manufacturing,Mid-Market,Allentown,PA,Northeast,64,B,2015-06-24,True
1666,Northstar Legal Inc,Real Estate,SMB,Philadelphia,PA,Northeast,192,A,2018-02-24,True
1667,Whitmore Hospitality Enterprises,Nonprofit,SMB,New Haven,CT,Northeast,491,B,2011-08-24,True
1668,Oakfield Education Corp,Construction,Enterprise,Rochester,NY,Northeast,354,C,2018-07-12,False
1669,Harbor Hospitality Solutions,Manufacturing,Mid-Market,Allentown,PA,Northeast,214,A,2015-03-15,True
1670,Silverton Technology Inc,Hospitality,Mid-Market,Boston,MA,Northeast,188,C,2015-02-04,True
1671,Fairview Financial LLC,Construction,SMB,Allentown,PA,Northeast,290,B,2013-05-24,True
1672,Ironwood Manufacturing Solutions,Legal,Mid-Market,Allentown,PA,Northeast,189,A,2008-07-21,True
1673,Redwood Retail Co,Financial Services,SMB,Albany,NY,Northeast,84,B,2015-12-31,True
1674,Whitmore Government Group,Retail,Mid-Market,Worcester,MA,Northeast,86,B,2017-10-24,True
1675,Meadowbrook Healthcare LLC,Manufacturing,Mid-Market,Albany,NY,Northeast,431,A,2017-07-24,True
1676,Riverside Manufacturing Group,Construction,Mid-Market,Boston,MA,Northeast,189,A,2011-11-04,True
1677,Ironwood Government Enterprises,Legal,SMB,Allentown,PA,Northeast,358,A,2010-06-08,True
1678,Cascade Financial Group,Technology,SMB,Worcester,MA,Northeast,251,B,2012-09-30,True
1679,Redwood Technology Co,Real Estate,Mid-Market,Providence,RI,Northeast,238,A,2009-03-21,True
1680,Beacon Retail Group,Financial Services,SMB,Hartford,CT,Northeast,304,B,2013-10-15,True
1681,Ridgeline Financial Co,Construction,Enterprise,Wilmington,DE,Northeast,208,B,2018-05-02,True
1682,Fairview Manufacturing Group,Construction,SMB,Syracuse,NY,Northeast,192,D,2017-01-15,True
1683,Liberty Education Solutions,Education,SMB,Hartford,CT,Northeast,489,C,2012-10-22,True
1684,Cornerstone Hospitality Partners,Financial Services,Mid-Market,Wilmington,DE,Northeast,489,A,2018-10-16,True
1685,Northstar Real Group,Education,SMB,Albany,NY,Northeast,279,B,2009-09-13,True
1686,Cornerstone Retail Partners,Hospitality,SMB,Cleveland,OH,Midwest,478,C,2012-06-07,True
1687,Redwood Hospitality Co,Retail,SMB,Worcester,MA,Northeast,412,C,2016-09-02,False
1688,Redwood Construction Enterprises,Nonprofit,Enterprise,Boston,MA,Northeast,491,C,2016-11-27,True
1689,Redwood Real Group,Manufacturing,SMB,Rochester,NY,Northeast,381,A,2016-06-13,True
1690,Brightwater Real Corp,Construction,SMB,Cleveland,OH,Midwest,260,B,2012-04-02,True
1691,Silverton Legal Inc,Healthcare,Mid-Market,Trenton,NJ,Northeast,161,A,2010-03-20,True
1692,Redwood Construction LLC,Technology,SMB,Rochester,NY,Northeast,404,C,2013-12-09,True
1693,Whitmore Government LLC,Government,Mid-Market,Allentown,PA,Northeast,492,B,2010-02-23,False
1694,Pioneer Nonprofit Enterprises,Hospitality,SMB,Cleveland,OH,Midwest,188,B,2017-10-11,True
1695,Summit Manufacturing Enterprises,Nonprofit,SMB,Buffalo,NY,Northeast,228,A,2016-04-06,True
1696,Maple Technology Co,Legal,Mid-Market,Buffalo,NY,Northeast,104,C,2008-05-31,True
1697,Summit Technology Associates,Legal,Mid-Market,Columbus,OH,Midwest,472,B,2008-06-27,True
1698,Hillcrest Hospitality Enterprises,Manufacturing,SMB,Rochester,NY,Northeast,293,B,2008-12-29,True
1699,Maple Hospitality Solutions,Construction,Mid-Market,Pittsburgh,PA,Northeast,201,B,2016-03-15,True
1700,Maple Construction Co,Nonprofit,Mid-Market,Buffalo,NY,Northeast,61,B,2018-10-03,True
1701,Northstar Retail Services,Hospitality,Mid-Market,Buffalo,NY,Northeast,478,A,2012-08-01,True
1702,Ridgeline Healthcare Group,Hospitality,Mid-Market,Providence,RI,Northeast,254,C,2010-10-13,True
1703,Oakfield Technology Inc,Healthcare,SMB,Buffalo,NY,Northeast,7,A,2008-09-26,True
1704,Beacon Financial Enterprises,Education,SMB,Cleveland,OH,Midwest,497,B,2016-12-06,True
1705,Ironwood Healthcare Enterprises,Manufacturing,SMB,New Haven,CT,Northeast,384,B,2017-04-04,True
1706,Maple Manufacturing Co,Real Estate,Mid-Market,Wilmington,DE,Northeast,260,B,2016-05-16,True
1707,Hillcrest Retail Solutions,Healthcare,SMB,Philadelphia,PA,Northeast,205,A,2012-10-04,True
1708,Hillcrest Manufacturing Partners,Healthcare,SMB,Providence,RI,Northeast,357,B,2016-02-11,True
1709,Ridgeline Government Partners,Manufacturing,SMB,Buffalo,NY,Northeast,249,A,2018-11-01,True
1710,Harbor Manufacturing Co,Education,Mid-Market,Columbus,OH,Midwest,293,C,2012-11-21,True
1711,Northstar Technology Solutions,Retail,SMB,Worcester,MA,Northeast,109,C,2013-03-03,True
1712,Ironwood Legal Services,Legal,Mid-Market,Hartford,CT,Northeast,83,B,2013-05-06,True
1713,Northstar Retail Corp,Healthcare,SMB,Worcester,MA,Northeast,208,A,2013-07-13,True
1714,Ironwood Construction Inc,Retail,SMB,Syracuse,NY,Northeast,76,B,2009-02-21,True
1715,Maple Real Group,Education,SMB,Worcester,MA,Northeast,279,C,2008-09-13,True
1716,Ridgeline Healthcare Services,Financial Services,Mid-Market,Wilmington,DE,Northeast,92,B,2013-01-02,True
1717,Hillcrest Technology Partners,Manufacturing,Mid-Market,Philadelphia,PA,Northeast,251,A,2016-03-11,True
1718,Summit Manufacturing Solutions,Manufacturing,Mid-Market,Providence,RI,Northeast,121,B,2017-06-09,True
1719,Redwood Government Co,Technology,Enterprise,Boston,MA,Northeast,7,B,2014-01-26,True
1720,Brightwater Hospitality Solutions,Technology,Mid-Market,Cleveland,OH,Midwest,76,B,2008-04-11,True
1721,Beacon Hospitality Co,Construction,SMB,Columbus,OH,Midwest,259,C,2017-10-23,True
1722,Fairview Legal Solutions,Real Estate,SMB,Cleveland,OH,Midwest,259,A,2009-08-11,True
1723,Evergreen Financial Services,Retail,SMB,Buffalo,NY,Northeast,39,B,2010-01-14,True
1724,Northstar Nonprofit Co,Healthcare,Enterprise,Hartford,CT,Northeast,111,B,2012-12-26,True
1725,Harbor Construction Enterprises,Manufacturing,Mid-Market,Hartford,CT,Northeast,370,C,2018-04-14,True
1726,Maple Financial Solutions,Technology,SMB,Newark,NJ,Northeast,94,B,2017-03-28,True
1727,Brightwater Construction Enterprises,Legal,Mid-Market,Boston,MA,Northeast,64,C,2011-01-05,True
1728,Liberty Technology Inc,Financial Services,Mid-Market,Newark,NJ,Northeast,492,A,2012-04-27,True
1729,Liberty Government Corp,Construction,Mid-Market,Providence,RI,Northeast,379,A,2009-05-19,True
1730,Ironwood Government Group,Retail,Enterprise,Cleveland,OH,Midwest,292,A,2018-07-08,True
1731,Whitmore Nonprofit Services,Real Estate,Enterprise,Newark,NJ,Northeast,94,C,2015-01-03,True
1732,Maple Retail LLC,Real Estate,Enterprise,Boston,MA,Northeast,192,A,2011-11-03,False
1733,Sterling Education Corp,Hospitality,SMB,Albany,NY,Northeast,184,B,2010-01-05,True
1734,Liberty Government Partners,Hospitality,SMB,Philadelphia,PA,Northeast,7,B,2017-10-30,False
1735,Granite Construction Inc,Nonprofit,SMB,Rochester,NY,Northeast,228,B,2008-08-05,True
1736,Whitmore Government Co,Education,SMB,Albany,NY,Northeast,208,B,2011-01-17,True
1737,Cascade Construction Corp,Hospitality,SMB,Hartford,CT,Northeast,478,C,2012-01-23,True
1738,Liberty Legal Enterprises,Hospitality,Mid-Market,New Haven,CT,Northeast,292,B,2009-09-07,True
1739,Riverside Retail Enterprises,Legal,Mid-Market,Newark,NJ,Northeast,358,B,2016-12-17,True
1740,Northstar Manufacturing Co,Manufacturing,SMB,Pittsburgh,PA,Northeast,214,B,2016-09-14,True
1741,Redwood Construction Corp,Retail,Mid-Market,Boston,MA,Northeast,74,B,2014-04-17,False
1742,Liberty Retail Co,Real Estate,Mid-Market,Wilmington,DE,Northeast,279,C,2015-04-09,True
1743,Maple Government Solutions,Technology,SMB,Newark,NJ,Northeast,192,A,2008-03-08,True
1744,Granite Legal Services,Healthcare,Enterprise,Worcester,MA,Northeast,140,B,2014-02-04,True
1745,Brightwater Financial Associates,Nonprofit,Mid-Market,Newark,NJ,Northeast,438,A,2012-08-20,True
1746,Hillcrest Healthcare Associates,Technology,SMB,Hartford,CT,Northeast,491,A,2010-06-15,True
1747,Riverside Education Services,Retail,SMB,Albany,NY,Northeast,69,B,2018-07-20,True
1748,Whitmore Technology Group,Government,Mid-Market,Boston,MA,Northeast,290,B,2011-01-24,True
1749,Cornerstone Manufacturing Enterprises,Construction,Mid-Market,Albany,NY,Northeast,492,C,2018-10-19,False
1750,Liberty Real Solutions,Technology,SMB,Providence,RI,Northeast,292,A,2018-01-08,True
1751,Fairview Healthcare LLC,Technology,SMB,Hartford,CT,Northeast,76,D,2013-12-23,True
1752,Cornerstone Financial Corp,Technology,Mid-Market,Rochester,NY,Northeast,489,C,2016-12-01,True
1753,Silverton Manufacturing Services,Legal,SMB,Cleveland,OH,Midwest,83,B,2008-11-10,True
1754,Pioneer Healthcare Associates,Financial Services,SMB,Columbus,OH,Midwest,420,B,2008-08-10,False
1755,Cornerstone Education Enterprises,Manufacturing,SMB,New Haven,CT,Northeast,208,A,2011-12-13,False
1756,Sterling Hospitality Associates,Construction,SMB,Boston,MA,Northeast,354,A,2012-06-20,True
1757,Hillcrest Healthcare Associates,Government,Mid-Market,Buffalo,NY,Northeast,69,A,2016-10-23,True
1758,Ridgeline Legal Solutions,Government,Mid-Market,Columbus,OH,Midwest,431,B,2010-05-16,True
1759,Sterling Manufacturing Inc,Technology,SMB,Allentown,PA,Northeast,391,A,2018-11-27,True
1760,Meadowbrook Government Services,Legal,SMB,Buffalo,NY,Northeast,84,B,2013-07-29,True
1761,Silverton Technology Corp,Hospitality,SMB,Wilmington,DE,Northeast,64,A,2016-08-01,True
1762,Maple Technology Associates,Nonprofit,Mid-Market,Hartford,CT,Northeast,69,A,2013-08-06,True
1763,Redwood Healthcare Services,Technology,SMB,Buffalo,NY,Northeast,362,A,2011-05-01,True
1764,Liberty Nonprofit LLC,Manufacturing,Mid-Market,Allentown,PA,Northeast,333,B,2009-07-15,True
1765,Cascade Hospitality Inc,Retail,Enterprise,Rochester,NY,Northeast,39,B,2010-04-17,True
1766,Evergreen Real Corp,Financial Services,SMB,Trenton,NJ,Northeast,184,B,2009-01-28,True
1767,Ridgeline Real Enterprises,Technology,Mid-Market,New Haven,CT,Northeast,333,A,2016-03-06,True
1768,Brightwater Construction Group,Education,SMB,Columbus,OH,Midwest,251,A,2008-11-24,True
1769,Pioneer Nonprofit Inc,Construction,Mid-Market,Providence,RI,Northeast,7,B,2014-01-09,True
1770,Cascade Legal Associates,Financial Services,SMB,Cleveland,OH,Midwest,189,A,2016-05-23,True
1771,Cascade Government Services,Education,Mid-Market,Rochester,NY,Northeast,358,C,2017-11-27,True
1772,Oakfield Retail Corp,Legal,Enterprise,Albany,NY,Northeast,249,C,2016-11-04,False
1773,Beacon Technology Co,Legal,Mid-Market,Philadelphia,PA,Northeast,293,B,2013-08-13,True
1774,Cornerstone Real Inc,Technology,Enterprise,Albany,NY,Northeast,2,B,2015-04-02,True
1775,Whitmore Financial Enterprises,Manufacturing,Mid-Market,Allentown,PA,Northeast,6,A,2012-04-26,True
1776,Redwood Government Group,Nonprofit,SMB,Hartford,CT,Northeast,39,B,2013-03-11,True
1777,Whitmore Construction Associates,Healthcare,SMB,Trenton,NJ,Northeast,92,A,2016-07-20,True
1778,Riverside Technology Corp,Manufacturing,Mid-Market,Columbus,OH,Midwest,290,D,2015-05-30,True
1779,Whitmore Nonprofit Solutions,Hospitality,Mid-Market,Trenton,NJ,Northeast,439,A,2008-04-19,True
1780,Hillcrest Financial Co,Education,SMB,Philadelphia,PA,Northeast,420,A,2014-03-22,True
1781,Harbor Nonprofit Solutions,Hospitality,Mid-Market,Providence,RI,Northeast,5,C,2012-04-01,True
1782,Sterling Financial Group,Technology,Enterprise,Worcester,MA,Northeast,3,B,2011-05-20,True
1783,Fairview Real Inc,Technology,SMB,Newark,NJ,Northeast,492,D,2017-05-08,True
1784,Silverton Legal Corp,Legal,SMB,Newark,NJ,Northeast,192,A,2017-05-23,False
1785,Sterling Government Enterprises,Government,SMB,Cleveland,OH,Midwest,238,B,2010-06-21,True
1786,Beacon Government Group,Real Estate,SMB,Buffalo,NY,Northeast,69,C,2015-07-14,True
1787,Cornerstone Nonprofit Associates,Education,SMB,Trenton,NJ,Northeast,306,A,2008-12-20,True
1788,Brightwater Real Co,Construction,Mid-Market,Buffalo,NY,Northeast,191,C,2009-01-22,True
1789,Evergreen Construction Solutions,Retail,SMB,Rochester,NY,Northeast,379,D,2016-06-04,False
1790,Ridgeline Real Group,Nonprofit,SMB,Hartford,CT,Northeast,192,B,2014-03-01,True
1791,Keystone Manufacturing Co,Construction,Mid-Market,Worcester,MA,Northeast,252,D,2017-05-10,True
1792,Redwood Healthcare Enterprises,Financial Services,Mid-Market,Newark,NJ,Northeast,78,B,2009-11-05,True
1793,Hillcrest Education Services,Construction,Mid-Market,Cleveland,OH,Midwest,78,B,2009-10-22,True
1794,Brightwater Healthcare Co,Real Estate,Mid-Market,Hartford,CT,Northeast,64,B,2009-07-21,True
1795,Hillcrest Healthcare Corp,Manufacturing,SMB,Newark,NJ,Northeast,432,C,2008-11-22,True
1796,Ridgeline Hospitality Co,Real Estate,SMB,Pittsburgh,PA,Northeast,438,A,2009-09-23,True
1797,Keystone Government Enterprises,Financial Services,SMB,Trenton,NJ,Northeast,304,B,2015-02-13,True
1798,Riverside Healthcare Co,Education,SMB,Philadelphia,PA,Northeast,488,A,2016-02-07,True
1799,Meadowbrook Retail LLC,Government,SMB,Albany,NY,Northeast,231,D,2016-10-19,False
1800,Oakfield Retail Co,Real Estate,SMB,Buffalo,NY,Northeast,279,C,2009-07-26,True
1801,Oakfield Hospitality Partners,Construction,Enterprise,Worcester,MA,Northeast,104,B,2014-08-21,True
1802,Pioneer Retail Services,Hospitality,SMB,Columbus,OH,Midwest,161,C,2010-08-03,True
