ORDER_NO,CUST_ID,BRANCH,ORDER_DT,SHIP_DT,STATUS,AMT
ORD0064844,486,5,01/04/2021,01/09/2021,FULFILLED,"$1,594.66"
ORD0007408,542,7,07/04/2022,07/08/2022,FULFILLED,$963.28
ORD0071870,407,1,06/12/2021,,CANCELLED,$166.63
ORD0039441,1340,8,04/25/2023,04/29/2023,FULFILLED,$864.47
ORD0063878,2197,9,07/19/2022,07/22/2022,FULFILLED,$964.14
ORD0011291,1828,1,11/30/2023,12/03/2023,FULFILLED,"$1,194.66"
ORD0000563,1198,8,12/02/2019,12/03/2019,FULFILLED,"$1,351.17"
ORD0055765,35,6,11/13/2020,11/16/2020,FULFILLED,$516.92
ORD0067676,1965,1,10/25/2023,10/29/2023,RETURNED,"$3,471.50"
ORD0071061,955,8,10/07/2020,10/08/2020,FULFILLED,$257.84
ORD0042008,2345,9,03/17/2019,03/19/2019,FULFILLED,$276.42
ORD0055779,880,4,06/10/2020,06/13/2020,FULFILLED,"$1,296.59"
ORD0007764,1501,4,05/31/2022,06/05/2022,FULFILLED,$840.57
ORD0044909,962,1,07/24/2019,07/28/2019,FULFILLED,$750.16
ORD0014640,1334,2,07/09/2020,07/13/2020,FULFILLED,"$3,785.28"
ORD0035468,925,9,10/01/2021,,CANCELLED,"$1,060.68"
ORD0027163,2456,5,04/24/2023,04/25/2023,FULFILLED,"$1,237.61"
ORD0005334,1575,4,02/07/2022,02/09/2022,FULFILLED,$850.68
ORD0007321,1151,3,05/25/2021,05/28/2021,FULFILLED,$39.38
ORD0046610,1937,7,01/21/2022,01/25/2022,FULFILLED,$445.41
ORD0026621,1408,8,06/29/2020,07/01/2020,RETURNED,$533.76
ORD0016294,2486,3,07/14/2022,07/19/2022,FULFILLED,"$1,478.30"
ORD0061269,1778,1,03/07/2023,03/11/2023,FULFILLED,"$1,028.64"
ORD0043912,1488,6,08/18/2023,08/21/2023,FULFILLED,$523.62
ORD0041734,1117,6,10/09/2019,10/12/2019,FULFILLED,$956.87
ORD0021682,631,1,01/28/2021,02/01/2021,FULFILLED,$384.09
ORD0012520,2174,1,02/17/2020,02/21/2020,FULFILLED,"$1,015.34"
ORD0010763,518,9,10/18/2022,10/19/2022,FULFILLED,$183.45
ORD0042808,1219,7,09/10/2019,09/14/2019,RETURNED,"$1,439.43"
ORD0068845,644,6,01/11/2019,01/16/2019,FULFILLED,"$1,006.48"
ORD0064188,150,6,09/29/2021,10/04/2021,FULFILLED,$786.28
ORD0042609,1907,4,09/10/2019,09/12/2019,FULFILLED,"$2,317.21"
ORD0052396,764,3,12/17/2021,12/20/2021,FULFILLED,$770.04
ORD0037938,1214,8,08/02/2021,08/04/2021,FULFILLED,$450.58
ORD0017339,788,8,12/27/2020,01/01/2021,FULFILLED,$274.97
ORD0059748,1673,4,04/09/2022,04/13/2022,FULFILLED,$658.62
ORD0020784,1157,1,08/18/2021,08/23/2021,FULFILLED,$741.64
ORD0037272,2205,4,01/02/2019,01/04/2019,RETURNED,$845.06
ORD0057794,2203,4,11/14/2020,11/18/2020,FULFILLED,$371.08
ORD0027011,2260,4,04/26/2023,04/28/2023,FULFILLED,$500.62
ORD0058115,2119,8,03/07/2019,03/10/2019,FULFILLED,"$1,910.33"
ORD0032478,54,7,01/24/2023,01/27/2023,FULFILLED,$72.38
ORD0023044,655,1,11/21/2021,11/22/2021,FULFILLED,$875.91
ORD0010396,911,9,06/22/2021,06/26/2021,FULFILLED,$534.35
ORD0050848,2220,1,04/15/2022,04/17/2022,FULFILLED,$700.70
ORD0017720,1268,4,04/27/2021,05/01/2021,FULFILLED,$165.20
ORD0046047,185,2,05/12/2019,,CANCELLED,"$2,648.25"
ORD0013638,527,1,08/26/2022,08/31/2022,FULFILLED,$715.20
ORD0042597,1839,5,11/17/2021,11/22/2021,FULFILLED,$689.12
ORD0023907,1943,4,09/22/2021,09/24/2021,FULFILLED,"$1,603.68"
ORD0021555,1909,1,01/10/2020,01/12/2020,FULFILLED,"$1,558.44"
ORD0020846,1851,9,08/29/2019,08/30/2019,FULFILLED,$999.21
ORD0007638,2447,10,10/25/2019,10/29/2019,FULFILLED,$511.26
ORD0027942,1337,7,09/19/2022,,CANCELLED,"$1,325.84"
ORD0067967,636,1,06/12/2019,06/15/2019,FULFILLED,$33.04
ORD0043381,932,8,09/29/2020,10/03/2020,FULFILLED,"$2,272.53"
ORD0048385,2311,1,10/14/2019,10/19/2019,FULFILLED,"$1,308.38"
ORD0049028,1987,9,07/01/2020,07/02/2020,FULFILLED,"$1,033.06"
ORD0021081,776,6,08/04/2022,08/05/2022,FULFILLED,$428.88
ORD0021692,1142,6,12/27/2021,01/01/2022,FULFILLED,$313.80
ORD0012724,989,7,01/28/2020,01/30/2020,FULFILLED,$595.18
ORD0015658,982,5,08/07/2019,08/08/2019,FULFILLED,$174.36
ORD0015370,1819,4,10/29/2019,10/31/2019,FULFILLED,$650.59
ORD0065764,1703,1,01/18/2021,01/19/2021,FULFILLED,"$1,480.72"
ORD0038458,364,4,11/15/2021,11/16/2021,FULFILLED,$506.70
ORD0025048,377,8,08/15/2019,08/17/2019,FULFILLED,$664.53
ORD0002133,1869,1,05/11/2023,05/16/2023,FULFILLED,$327.29
ORD0052508,1769,6,04/20/2021,04/24/2021,FULFILLED,$953.00
ORD0057930,2397,5,01/12/2021,01/14/2021,FULFILLED,$172.16
ORD0028055,507,10,05/31/2021,06/03/2021,FULFILLED,"$1,133.50"
ORD0022625,104,1,02/11/2022,02/14/2022,FULFILLED,$461.06
ORD0011187,2435,10,03/18/2020,03/19/2020,FULFILLED,$720.70
ORD0059599,1834,2,03/08/2019,03/13/2019,FULFILLED,$398.72
ORD0062090,1197,7,09/05/2021,09/08/2021,FULFILLED,$702.74
ORD0001504,1487,3,07/19/2022,07/24/2022,FULFILLED,"$1,164.83"
ORD0062041,1393,8,08/13/2020,08/15/2020,FULFILLED,$535.04
ORD0038618,1948,1,02/01/2021,02/03/2021,FULFILLED,$780.87
ORD0043768,1163,10,09/08/2020,09/10/2020,FULFILLED,"$2,074.10"
ORD0045136,700,10,10/03/2023,10/04/2023,FULFILLED,"$1,206.07"
ORD0065953,1369,6,05/05/2023,05/06/2023,FULFILLED,$541.02
ORD0009943,2259,6,07/15/2020,07/20/2020,FULFILLED,$101.06
ORD0071657,199,1,10/05/2023,10/09/2023,FULFILLED,$33.45
ORD0058716,1918,8,03/11/2020,03/13/2020,FULFILLED,$39.40
ORD0039016,1872,4,11/23/2023,11/28/2023,FULFILLED,$314.30
ORD0065287,377,1,05/16/2023,05/21/2023,FULFILLED,$636.24
ORD0042537,2230,1,11/22/2021,11/26/2021,FULFILLED,$60.00
ORD0025411,1005,1,04/16/2021,04/19/2021,FULFILLED,$266.80
ORD0069646,872,1,08/15/2022,,CANCELLED,$51.03
ORD0013515,2275,1,12/13/2021,12/14/2021,FULFILLED,$933.34
ORD0060945,1309,3,02/28/2019,03/02/2019,RETURNED,$897.24
ORD0018578,834,1,10/26/2020,10/28/2020,FULFILLED,$379.24
ORD0066513,1591,6,12/04/2023,12/05/2023,FULFILLED,$389.58
ORD0059185,520,7,02/04/2019,02/07/2019,FULFILLED,"$1,476.83"
ORD0059008,1540,10,05/23/2022,,CANCELLED,$42.15
ORD0050596,1077,4,04/25/2023,04/29/2023,FULFILLED,$378.96
ORD0032559,214,10,02/25/2023,03/02/2023,FULFILLED,"$1,925.18"
ORD0015228,2365,1,05/19/2022,05/23/2022,FULFILLED,$802.33
ORD0032638,830,8,01/31/2022,02/04/2022,FULFILLED,$517.67
ORD0028487,2432,1,07/07/2022,07/12/2022,RETURNED,"$1,024.65"
ORD0019528,1487,9,03/30/2022,04/01/2022,FULFILLED,$814.06
ORD0027817,1635,8,11/18/2020,11/23/2020,RETURNED,$342.58
ORD0043901,715,5,10/01/2019,10/02/2019,FULFILLED,$868.70
ORD0035613,67,5,09/13/2019,09/15/2019,FULFILLED,"$1,786.57"
ORD0048010,2171,1,04/14/2022,04/15/2022,FULFILLED,$68.24
ORD0053632,261,5,11/13/2023,11/15/2023,FULFILLED,"$1,255.44"
ORD0062825,1633,5,08/26/2021,08/28/2021,RETURNED,"$1,316.97"
ORD0033692,1840,1,10/08/2019,10/11/2019,FULFILLED,$221.68
ORD0002849,2078,1,08/28/2019,08/31/2019,RETURNED,$848.54
ORD0050999,2176,5,02/17/2022,02/22/2022,RETURNED,$725.08
ORD0034711,1111,6,01/17/2023,01/19/2023,FULFILLED,$694.15
ORD0041771,2483,1,02/05/2020,02/06/2020,FULFILLED,$382.75
ORD0057483,319,1,09/30/2022,10/03/2022,FULFILLED,$966.83
ORD0015395,2294,1,09/12/2022,09/15/2022,FULFILLED,$577.06
ORD0002775,1805,7,10/03/2023,10/07/2023,FULFILLED,$194.07
ORD0069415,205,1,06/16/2022,,CANCELLED,$209.70
ORD0047030,426,9,01/23/2020,01/27/2020,FULFILLED,"$1,243.53"
ORD0021281,2089,1,02/23/2019,02/27/2019,FULFILLED,"$2,616.47"
ORD0030074,2168,8,01/06/2020,01/08/2020,FULFILLED,$320.60
ORD0055847,2142,5,12/06/2019,12/08/2019,FULFILLED,$989.93
ORD0035181,378,3,12/19/2019,12/20/2019,RETURNED,"$1,718.07"
ORD0010979,1154,5,10/08/2020,10/11/2020,FULFILLED,$843.37
ORD0009328,2353,7,08/13/2021,08/17/2021,FULFILLED,"$1,705.49"
ORD0035155,178,10,10/30/2019,11/02/2019,FULFILLED,$354.72
ORD0049306,1757,1,12/25/2019,12/29/2019,FULFILLED,"$1,277.88"
ORD0048078,698,5,09/25/2019,09/27/2019,FULFILLED,"$1,408.94"
ORD0043055,306,1,01/21/2021,01/26/2021,FULFILLED,"$1,093.60"
ORD0043763,57,4,11/01/2019,11/03/2019,FULFILLED,$581.36
ORD0025750,231,6,05/21/2021,05/23/2021,FULFILLED,$275.82
ORD0069635,1439,3,09/17/2019,09/21/2019,FULFILLED,"$1,617.93"
ORD0012846,815,7,11/16/2021,11/18/2021,FULFILLED,$203.20
ORD0031808,2106,1,06/28/2022,07/03/2022,FULFILLED,"$2,040.42"
ORD0019702,312,3,08/01/2019,08/06/2019,FULFILLED,"$1,770.20"
ORD0021046,1199,1,04/25/2021,04/28/2021,FULFILLED,$381.47
ORD0063766,619,1,05/11/2020,05/13/2020,FULFILLED,"$1,421.58"
ORD0063260,635,9,02/06/2019,02/07/2019,FULFILLED,$661.34
ORD0032207,1713,5,07/26/2023,07/29/2023,FULFILLED,$664.53
ORD0036408,1084,9,01/10/2023,01/12/2023,FULFILLED,$657.36
ORD0028249,1246,1,11/28/2023,11/29/2023,FULFILLED,"$2,222.83"
ORD0033898,1815,10,11/03/2022,11/05/2022,FULFILLED,$482.11
ORD0064347,146,9,05/26/2019,05/27/2019,FULFILLED,$596.23
ORD0031152,2299,10,08/20/2023,08/23/2023,FULFILLED,"$1,038.60"
ORD0007711,303,7,03/31/2021,04/01/2021,FULFILLED,"$1,764.75"
ORD0036105,750,4,12/26/2022,12/27/2022,FULFILLED,$292.45
ORD0039264,2370,1,03/05/2023,03/09/2023,FULFILLED,"$1,008.43"
ORD0042172,1227,1,11/18/2020,11/19/2020,FULFILLED,"$2,705.65"
ORD0007063,2145,1,09/14/2022,09/18/2022,FULFILLED,$346.49
ORD0012929,1774,10,07/08/2020,07/09/2020,FULFILLED,$410.11
ORD0014714,923,1,08/12/2022,08/14/2022,RETURNED,$593.39
ORD0041719,2236,1,05/10/2021,05/13/2021,FULFILLED,$444.82
ORD0037759,951,3,10/10/2022,10/14/2022,FULFILLED,$74.55
ORD0067055,426,6,06/27/2022,06/30/2022,FULFILLED,$246.79
ORD0058992,224,7,11/17/2021,11/22/2021,FULFILLED,"$1,101.58"
ORD0062571,6,1,06/28/2023,06/30/2023,FULFILLED,"$1,848.56"
ORD0036136,2021,1,11/23/2023,11/28/2023,RETURNED,"$1,562.14"
ORD0041250,541,4,05/27/2022,06/01/2022,FULFILLED,"$1,620.83"
ORD0071051,2127,10,09/12/2023,09/17/2023,FULFILLED,"$1,332.51"
ORD0034205,2001,1,04/07/2019,04/10/2019,FULFILLED,"$3,257.05"
ORD0045847,1918,1,08/20/2020,08/23/2020,FULFILLED,$195.11
ORD0000593,1507,3,01/14/2022,01/15/2022,FULFILLED,$702.48
ORD0060934,1048,5,08/08/2022,08/11/2022,FULFILLED,"$1,365.62"
ORD0059737,2227,1,05/08/2020,05/09/2020,FULFILLED,$99.96
ORD0055930,1850,9,12/06/2022,12/10/2022,FULFILLED,$191.73
ORD0009036,1277,5,02/28/2020,03/02/2020,FULFILLED,$805.98
ORD0051958,2383,1,09/27/2023,10/02/2023,FULFILLED,$467.87
ORD0028036,2025,5,09/22/2020,09/24/2020,FULFILLED,$51.85
ORD0020294,1470,3,01/19/2022,01/23/2022,FULFILLED,"$1,949.36"
ORD0005888,1556,1,10/14/2019,10/16/2019,FULFILLED,$119.41
ORD0062067,1132,2,02/25/2020,02/27/2020,FULFILLED,$370.60
ORD0058886,60,1,04/07/2021,04/11/2021,FULFILLED,$428.05
ORD0016002,980,1,02/29/2020,03/01/2020,FULFILLED,$877.14
ORD0065676,1223,6,05/02/2019,05/03/2019,FULFILLED,$803.41
ORD0007470,426,4,12/10/2022,12/13/2022,FULFILLED,$230.79
ORD0036813,2389,10,04/08/2021,04/13/2021,FULFILLED,$310.48
ORD0055909,412,5,05/13/2021,05/14/2021,FULFILLED,$46.86
ORD0007514,1349,6,03/02/2021,,CANCELLED,$447.58
ORD0033422,2394,1,01/11/2021,01/14/2021,FULFILLED,"$1,545.40"
ORD0069467,1273,6,08/06/2019,08/09/2019,FULFILLED,$243.32
ORD0013654,589,4,02/22/2021,02/26/2021,FULFILLED,$545.75
ORD0038243,467,3,10/31/2023,11/03/2023,FULFILLED,$604.21
ORD0023323,933,7,03/24/2023,03/25/2023,FULFILLED,"$1,025.65"
ORD0004086,1990,4,09/04/2019,09/06/2019,FULFILLED,$973.61
ORD0031121,672,4,01/15/2019,01/19/2019,FULFILLED,$690.42
ORD0024658,1578,8,07/11/2021,07/13/2021,FULFILLED,$935.38
ORD0027839,2181,1,10/22/2021,10/23/2021,FULFILLED,$550.87
ORD0071641,2164,5,07/04/2023,07/08/2023,FULFILLED,"$1,644.38"
ORD0059082,254,1,10/28/2022,10/31/2022,FULFILLED,"$4,902.14"
ORD0004060,1350,6,01/13/2023,01/15/2023,FULFILLED,"$1,173.35"
ORD0030218,1445,1,01/11/2022,01/14/2022,FULFILLED,$167.67
ORD0031399,1402,1,11/16/2022,11/19/2022,FULFILLED,$56.28
ORD0022253,2366,1,09/27/2022,10/02/2022,FULFILLED,$86.04
ORD0055408,729,5,12/07/2023,12/08/2023,FULFILLED,$102.00
ORD0056549,1576,8,12/21/2023,12/22/2023,FULFILLED,$306.60
ORD0060666,13,6,09/05/2023,09/06/2023,FULFILLED,$265.58
ORD0061591,1293,7,07/30/2020,,CANCELLED,"$1,053.44"
ORD0032151,1475,10,09/03/2019,09/05/2019,FULFILLED,$526.34
ORD0067140,1180,8,10/01/2019,10/06/2019,FULFILLED,$188.28
ORD0043394,2486,1,08/30/2021,09/01/2021,FULFILLED,"$1,920.17"
ORD0059397,1087,1,06/30/2022,07/02/2022,FULFILLED,$795.17
ORD0042532,281,8,12/07/2022,12/10/2022,FULFILLED,$835.55
ORD0004965,1595,3,06/01/2023,06/05/2023,FULFILLED,"$1,127.20"
ORD0023508,2327,1,08/04/2021,08/08/2021,FULFILLED,"$2,436.31"
ORD0030050,2291,1,09/02/2019,09/04/2019,FULFILLED,$909.33
ORD0024926,2358,4,11/29/2023,12/03/2023,FULFILLED,$287.95
ORD0064804,2199,9,03/19/2019,03/20/2019,FULFILLED,$804.79
ORD0038837,822,4,01/07/2021,01/08/2021,FULFILLED,$200.00
ORD0041866,1226,1,07/01/2023,07/05/2023,FULFILLED,$468.36
ORD0023316,1280,4,02/22/2022,02/27/2022,FULFILLED,$967.13
ORD0046851,1772,9,05/06/2020,05/11/2020,FULFILLED,$325.60
ORD0067720,1547,4,02/21/2022,02/23/2022,FULFILLED,$728.05
ORD0013378,945,1,02/24/2022,02/28/2022,FULFILLED,$495.27
ORD0055440,1590,1,10/31/2019,11/02/2019,FULFILLED,$805.17
ORD0020499,2470,1,12/20/2020,,CANCELLED,$775.34
ORD0028020,1946,7,11/06/2023,11/11/2023,FULFILLED,$537.83
ORD0011712,2181,1,08/27/2021,,CANCELLED,"$1,397.60"
ORD0037805,1396,1,06/18/2019,06/21/2019,FULFILLED,$217.62
ORD0030369,331,6,03/31/2021,04/03/2021,FULFILLED,$242.21
ORD0014351,843,7,09/19/2019,09/24/2019,FULFILLED,"$1,359.07"
ORD0039545,1340,9,08/29/2021,09/03/2021,FULFILLED,$293.73
ORD0007568,276,1,08/09/2023,08/12/2023,FULFILLED,$707.19
ORD0047802,1163,7,07/28/2019,08/01/2019,FULFILLED,"$1,087.05"
ORD0046491,1481,8,03/26/2022,03/27/2022,FULFILLED,"$1,200.40"
ORD0038872,1965,8,12/24/2021,12/28/2021,FULFILLED,$356.00
ORD0013003,1904,4,02/24/2022,02/28/2022,FULFILLED,$185.98
ORD0000056,458,6,07/07/2020,07/11/2020,FULFILLED,$268.73
ORD0056837,1568,8,08/14/2021,,CANCELLED,$62.28
ORD0015889,841,4,09/12/2023,09/17/2023,FULFILLED,"$1,625.68"
ORD0015736,175,1,01/09/2020,01/10/2020,FULFILLED,$515.06
ORD0001008,2442,4,02/10/2023,02/14/2023,FULFILLED,$458.43
ORD0047589,1851,8,04/03/2023,,CANCELLED,$687.61
ORD0042677,544,1,09/20/2022,09/22/2022,FULFILLED,"$1,171.55"
ORD0000808,882,9,06/18/2023,06/20/2023,FULFILLED,$835.17
ORD0013797,1765,10,12/14/2023,12/15/2023,FULFILLED,"$1,587.52"
ORD0014682,2077,5,04/05/2021,04/08/2021,FULFILLED,$180.00
ORD0071974,2010,1,06/19/2023,06/21/2023,FULFILLED,"$2,914.07"
ORD0041694,469,2,12/17/2019,12/22/2019,FULFILLED,"$1,029.09"
ORD0016361,843,7,09/19/2019,09/22/2019,FULFILLED,$252.12
ORD0065875,968,1,02/23/2021,02/25/2021,FULFILLED,$90.42
ORD0026611,1852,4,07/30/2022,07/31/2022,FULFILLED,$78.21
ORD0063419,683,4,11/11/2019,11/13/2019,FULFILLED,$965.46
ORD0042908,1556,5,02/14/2019,02/15/2019,FULFILLED,$125.84
ORD0022515,1162,5,06/10/2020,06/11/2020,FULFILLED,$460.56
ORD0016742,1836,8,05/23/2019,05/24/2019,FULFILLED,$141.21
ORD0033256,785,4,06/12/2019,06/14/2019,FULFILLED,$62.09
ORD0013343,1921,1,07/22/2022,07/25/2022,FULFILLED,"$1,743.22"
ORD0013205,1407,4,12/01/2023,12/03/2023,FULFILLED,$385.14
ORD0018231,1883,7,07/02/2023,07/04/2023,FULFILLED,$166.80
ORD0068005,960,1,07/01/2021,07/05/2021,FULFILLED,$486.04
ORD0002580,1423,6,12/19/2022,12/22/2022,FULFILLED,$518.38
ORD0007884,1649,5,05/06/2020,05/08/2020,FULFILLED,"$1,046.07"
ORD0037974,1416,5,05/04/2021,05/05/2021,FULFILLED,"$1,084.99"
ORD0067844,2233,1,10/17/2021,10/20/2021,FULFILLED,$650.31
ORD0023765,848,7,05/14/2023,05/18/2023,FULFILLED,$998.27
ORD0046881,1769,5,11/18/2020,11/21/2020,FULFILLED,"$1,189.14"
ORD0049998,93,3,01/26/2022,01/27/2022,FULFILLED,"$3,038.97"
ORD0012071,2045,3,11/17/2020,11/20/2020,RETURNED,$411.14
ORD0013369,2345,9,04/23/2020,,CANCELLED,"$1,790.13"
ORD0013242,197,1,12/26/2022,,CANCELLED,$662.16
ORD0012280,331,1,12/17/2021,12/19/2021,FULFILLED,$384.78
ORD0002040,763,1,04/07/2023,04/12/2023,FULFILLED,"$1,267.37"
ORD0006243,1622,7,11/02/2019,11/04/2019,FULFILLED,$295.80
ORD0029762,794,3,12/20/2021,12/21/2021,RETURNED,$975.56
ORD0059032,1635,8,06/02/2021,06/03/2021,FULFILLED,$738.90
ORD0056725,365,7,04/21/2022,,CANCELLED,$239.29
ORD0029269,1936,2,09/14/2019,09/17/2019,FULFILLED,$598.62
ORD0061105,833,5,03/06/2020,03/09/2020,FULFILLED,"$2,038.47"
ORD0040449,2187,9,06/18/2019,06/19/2019,FULFILLED,$192.20
ORD0035887,2309,10,09/30/2022,10/02/2022,FULFILLED,$68.16
ORD0043937,1840,3,05/15/2022,05/16/2022,FULFILLED,$79.40
ORD0005122,1632,9,11/22/2023,11/23/2023,FULFILLED,$197.24
ORD0050316,443,1,11/14/2021,11/18/2021,FULFILLED,"$2,044.97"
ORD0039433,668,4,07/01/2021,07/05/2021,FULFILLED,$723.92
ORD0001684,2479,1,04/08/2023,04/13/2023,FULFILLED,"$1,282.46"
ORD0057723,1562,1,07/23/2019,07/24/2019,FULFILLED,$154.57
ORD0020342,329,7,05/01/2021,05/02/2021,RETURNED,$999.57
ORD0052691,516,1,02/24/2022,03/01/2022,FULFILLED,"$1,575.61"
ORD0005798,1798,4,02/09/2023,02/13/2023,FULFILLED,$643.44
ORD0070514,1462,10,09/25/2023,09/27/2023,FULFILLED,$841.82
ORD0002704,985,3,03/12/2019,03/17/2019,FULFILLED,"$1,222.79"
ORD0000381,1406,5,11/12/2020,11/14/2020,FULFILLED,$622.62
ORD0037663,2156,8,12/30/2021,01/02/2022,FULFILLED,$75.36
ORD0041063,1083,3,03/25/2019,03/29/2019,FULFILLED,$384.30
ORD0043088,1979,5,09/03/2019,09/06/2019,FULFILLED,$748.49
ORD0062342,1956,10,12/26/2020,12/28/2020,FULFILLED,"$1,094.64"
ORD0061720,1823,2,07/09/2020,07/10/2020,FULFILLED,$589.54
ORD0042617,1420,1,10/11/2021,10/14/2021,FULFILLED,"$1,170.44"
ORD0005165,330,1,01/15/2019,01/17/2019,FULFILLED,$106.02
ORD0004080,1106,6,01/17/2020,01/21/2020,FULFILLED,"$1,186.71"
ORD0001222,2327,8,10/29/2019,11/03/2019,FULFILLED,$335.26
ORD0021349,697,8,03/25/2022,03/26/2022,FULFILLED,$269.64
ORD0052008,1336,6,07/26/2022,07/28/2022,FULFILLED,$383.35
ORD0038058,612,7,06/12/2019,06/16/2019,FULFILLED,$443.78
ORD0063446,2436,4,12/14/2020,12/17/2020,FULFILLED,$39.16
ORD0061300,360,5,01/27/2022,01/31/2022,FULFILLED,"$4,124.49"
ORD0029118,1406,9,08/20/2020,08/24/2020,FULFILLED,$880.60
ORD0067415,1155,1,03/18/2022,03/21/2022,FULFILLED,"$1,339.66"
ORD0028803,1113,1,12/04/2019,12/05/2019,FULFILLED,"$1,291.04"
ORD0016957,1406,9,03/17/2022,03/22/2022,FULFILLED,$600.42
ORD0062719,2127,6,07/27/2022,07/30/2022,FULFILLED,"$1,406.62"
ORD0032509,706,6,07/12/2021,07/17/2021,RETURNED,$759.54
ORD0040938,1008,5,12/21/2023,12/26/2023,FULFILLED,$605.74
ORD0039436,112,1,01/31/2019,02/03/2019,FULFILLED,"$1,396.82"
ORD0055866,2396,4,04/12/2022,04/15/2022,FULFILLED,$158.88
ORD0068973,1672,6,11/05/2022,11/09/2022,FULFILLED,$699.69
ORD0057002,594,8,12/17/2021,12/20/2021,FULFILLED,$56.34
ORD0040739,2050,7,12/10/2019,12/11/2019,FULFILLED,"$1,889.17"
ORD0003825,1214,6,06/02/2021,06/05/2021,FULFILLED,$132.66
ORD0052624,280,1,11/26/2019,11/30/2019,FULFILLED,$522.53
ORD0003265,1366,4,07/06/2022,07/07/2022,FULFILLED,$732.13
ORD0013630,1947,5,07/01/2022,07/03/2022,FULFILLED,$288.01
ORD0000967,33,1,09/27/2022,09/29/2022,FULFILLED,$539.23
ORD0029807,211,4,01/30/2019,01/31/2019,FULFILLED,$375.32
ORD0059512,620,9,03/18/2022,03/19/2022,FULFILLED,$425.34
ORD0022526,2427,1,09/05/2022,09/08/2022,FULFILLED,$848.94
ORD0051013,2160,1,06/12/2019,06/15/2019,FULFILLED,$990.19
ORD0047707,286,3,05/24/2023,05/29/2023,FULFILLED,"$1,345.13"
ORD0060153,1165,1,09/16/2022,09/18/2022,RETURNED,"$1,183.74"
ORD0064448,2194,5,12/16/2022,12/17/2022,FULFILLED,$869.13
ORD0061611,1572,4,01/15/2021,01/18/2021,FULFILLED,$955.20
ORD0059401,942,1,08/22/2023,08/26/2023,FULFILLED,$750.26
ORD0048077,689,1,02/17/2022,02/20/2022,FULFILLED,$354.96
ORD0070251,829,4,07/10/2021,07/12/2021,FULFILLED,$319.26
ORD0058627,344,9,08/23/2022,08/25/2022,FULFILLED,$765.97
ORD0045138,1735,9,10/13/2020,10/17/2020,FULFILLED,$245.97
ORD0015257,19,1,10/08/2020,10/12/2020,FULFILLED,"$2,035.36"
ORD0003824,1821,5,06/02/2021,06/05/2021,FULFILLED,"$1,294.02"
ORD0008563,2110,1,06/19/2023,06/20/2023,FULFILLED,"$1,747.49"
ORD0009450,627,2,05/30/2019,06/02/2019,FULFILLED,$150.48
ORD0040538,14,1,02/10/2023,02/11/2023,FULFILLED,"$1,248.64"
ORD0052124,244,1,04/29/2021,05/01/2021,FULFILLED,"$1,120.23"
ORD0041415,1466,5,06/29/2020,07/04/2020,FULFILLED,"$2,765.82"
ORD0039439,744,7,09/09/2022,09/14/2022,RETURNED,"$1,517.70"
ORD0035809,1782,2,01/07/2020,01/10/2020,FULFILLED,$116.68
ORD0042273,2485,1,10/14/2019,10/16/2019,FULFILLED,$752.28
ORD0070026,52,7,04/13/2023,04/17/2023,FULFILLED,$180.60
ORD0022097,534,1,08/05/2019,08/06/2019,FULFILLED,$279.79
ORD0057752,1788,10,06/22/2022,06/23/2022,FULFILLED,$124.82
ORD0008352,2443,10,12/11/2023,12/16/2023,FULFILLED,"$2,268.03"
ORD0006906,2226,1,11/26/2021,11/29/2021,FULFILLED,"$1,238.52"
ORD0057903,1760,6,11/09/2021,11/14/2021,FULFILLED,"$1,612.34"
ORD0066484,1989,8,05/18/2022,05/21/2022,FULFILLED,$376.12
ORD0045772,1755,8,05/31/2022,06/03/2022,FULFILLED,$309.75
ORD0015596,1241,1,06/28/2019,07/01/2019,FULFILLED,$564.32
ORD0017524,689,8,02/21/2019,02/26/2019,FULFILLED,$56.32
ORD0006972,1051,7,02/05/2023,02/10/2023,FULFILLED,$964.86
ORD0051364,858,1,12/27/2019,12/31/2019,FULFILLED,$646.00
ORD0028477,1399,6,02/15/2023,02/16/2023,FULFILLED,$680.74
ORD0015776,1912,7,09/06/2022,09/08/2022,FULFILLED,"$1,190.30"
ORD0037427,2185,1,09/13/2019,09/15/2019,FULFILLED,$898.48
ORD0012874,733,1,01/06/2020,01/10/2020,FULFILLED,$402.07
ORD0057377,2224,9,03/27/2021,03/30/2021,FULFILLED,$178.65
ORD0003626,118,7,11/18/2022,11/21/2022,FULFILLED,$308.41
ORD0004510,1477,9,07/23/2021,07/28/2021,FULFILLED,$936.56
ORD0023958,764,6,11/07/2019,11/11/2019,FULFILLED,$600.00
ORD0036111,1704,1,05/14/2019,,CANCELLED,$744.68
ORD0042370,163,10,09/13/2020,09/17/2020,FULFILLED,$624.95
ORD0065010,1589,6,04/12/2022,04/14/2022,RETURNED,$509.10
ORD0028908,242,9,10/24/2022,10/25/2022,FULFILLED,$782.40
ORD0071584,2008,4,11/22/2023,11/27/2023,FULFILLED,$62.24
ORD0013385,1861,1,11/06/2020,11/08/2020,FULFILLED,$712.47
ORD0006184,404,1,09/24/2021,09/25/2021,FULFILLED,"$1,297.62"
ORD0031102,32,2,04/14/2020,04/18/2020,FULFILLED,$731.51
ORD0039936,1554,5,07/18/2023,07/19/2023,FULFILLED,$229.44
