event_id,machine_id,event_date,event_type,failure_mode,downtime_hours,repair_cost
3097,39,2020-07-04,Failure,Roller misalignment,2.7,2471.73
3098,39,2020-07-07,Preventive,,2.6,550.46
3099,39,2020-08-04,Preventive,,2.2,753.24
3100,39,2020-09-03,Preventive,,2.2,221.42
3101,39,2020-09-06,Failure,Blade dull,2.0,1133.72
3102,39,2020-09-27,Failure,Bearing wear,4.4,2134.91
3103,39,2020-10-02,Preventive,,3.0,703.06
3104,39,2020-11-05,Preventive,,3.0,825.62
3105,39,2020-11-25,Failure,Bearing wear,3.1,496.79
3106,39,2020-12-07,Preventive,,3.5,207.23
3107,39,2021-01-10,Preventive,,3.5,575.03
3108,39,2021-02-12,Preventive,,1.0,657.9
3109,39,2021-03-14,Preventive,,3.4,353.25
3110,39,2021-04-14,Preventive,,2.8,334.89
3111,39,2021-05-17,Preventive,,2.1,877.69
3112,39,2021-06-10,Failure,Blade dull,3.6,2435.8
3113,39,2021-06-14,Preventive,,4.0,870.29
3114,39,2021-07-16,Preventive,,3.5,386.33
3115,39,2021-08-01,Failure,Roller misalignment,0.5,1847.79
3116,39,2021-08-14,Preventive,,3.2,272.77
3117,39,2021-09-16,Preventive,,1.9,629.96
3118,39,2021-10-19,Preventive,,3.5,546.77
3119,39,2021-10-19,Failure,Bearing wear,2.9,3540.49
3120,39,2021-11-07,Failure,Blade dull,3.4,3304.03
3121,39,2021-11-19,Preventive,,2.4,631.96
3122,39,2021-12-21,Preventive,,3.6,730.39
3123,39,2022-01-12,Failure,Bearing wear,10.8,504.96
3124,39,2022-01-22,Preventive,,2.2,311.61
3125,39,2022-02-24,Preventive,,2.7,531.31
3126,39,2022-03-22,Preventive,,2.3,681.39
3127,39,2022-03-31,Failure,Bearing wear,4.7,1862.97
3128,39,2022-04-24,Preventive,,3.0,386.19
3129,39,2022-05-04,Failure,Motor overheat,2.8,1372.38
3130,39,2022-05-26,Preventive,,3.1,791.67
3131,39,2022-06-26,Preventive,,2.2,882.88
3132,39,2022-07-26,Preventive,,1.0,622.43
3133,39,2022-08-25,Preventive,,2.3,251.58
3134,39,2022-09-21,Preventive,,3.4,418.88
3135,39,2022-10-17,Preventive,,2.9,706.76
3136,39,2022-11-13,Preventive,,2.5,492.57
3137,39,2022-12-16,Preventive,,1.5,303.11
3138,39,2022-12-31,Failure,Hydraulic leak,2.4,1188.13
3139,39,2023-01-13,Preventive,,3.8,636.23
3140,39,2023-02-13,Preventive,,3.5,227.15
3141,39,2023-03-15,Preventive,,2.3,438.69
3142,39,2023-04-10,Preventive,,3.8,758.32
3143,39,2023-05-13,Preventive,,3.0,627.57
3144,39,2023-06-08,Preventive,,2.8,688.86
3145,39,2023-07-07,Preventive,,3.6,482.58
3146,39,2023-08-06,Preventive,,1.3,220.07
3147,39,2023-09-05,Preventive,,3.6,633.56
3148,39,2023-10-07,Preventive,,1.0,879.11
3149,39,2023-11-02,Preventive,,2.3,767.28
3150,39,2023-12-05,Preventive,,2.2,583.55
3151,40,2019-01-05,Preventive,,3.5,236.36
3152,40,2019-02-01,Preventive,,1.5,845.53
3153,40,2019-03-05,Preventive,,2.9,598.73
3154,40,2019-03-21,Failure,Blade dull,4.9,844.89
3155,40,2019-03-31,Preventive,,1.0,574.6
3156,40,2019-04-29,Preventive,,2.2,483.74
3157,40,2019-05-22,Failure,Blade dull,7.5,2089.64
3158,40,2019-05-26,Preventive,,2.2,352.5
3159,40,2019-06-28,Preventive,,1.7,768.71
3160,40,2019-07-24,Preventive,,1.8,506.45
3161,40,2019-08-19,Preventive,,1.6,240.77
3162,40,2019-09-14,Preventive,,2.8,812.7
3163,40,2019-10-12,Preventive,,2.8,842.35
3164,40,2019-10-25,Failure,Bearing wear,1.0,2338.78
3165,40,2019-11-13,Preventive,,1.6,758.81
3166,40,2019-12-13,Preventive,,1.8,447.7
3167,40,2020-01-08,Preventive,,3.5,301.13
3168,40,2020-02-02,Failure,Roller misalignment,2.0,799.67
3169,40,2020-02-04,Preventive,,1.9,805.67
3170,40,2020-02-07,Failure,Control fault,2.7,512.14
3171,40,2020-03-02,Preventive,,3.3,873.0
3172,40,2020-03-28,Preventive,,3.0,567.52
3173,40,2020-04-27,Preventive,,3.2,304.75
3174,40,2020-05-23,Preventive,,2.6,718.53
3175,40,2020-06-23,Preventive,,3.7,789.98
3176,40,2020-07-20,Preventive,,3.9,571.61
3177,40,2020-08-09,Failure,Hydraulic leak,8.0,1970.61
3178,40,2020-08-19,Preventive,,3.3,360.54
3179,40,2020-09-18,Preventive,,2.1,459.4
3180,40,2020-09-23,Failure,Web break,8.0,783.81
3181,40,2020-09-23,Failure,Hydraulic leak,4.8,777.84
3182,40,2020-10-16,Preventive,,1.2,315.93
3183,40,2020-11-16,Preventive,,2.6,669.23
3184,40,2020-12-14,Preventive,,2.4,601.53
3185,40,2021-01-12,Preventive,,4.0,684.29
3186,40,2021-01-25,Failure,Web break,3.3,1035.76
3187,40,2021-02-12,Preventive,,3.9,736.0
3188,40,2021-03-02,Failure,Bearing wear,4.3,2010.15
3189,40,2021-03-10,Preventive,,1.6,315.45
3190,40,2021-04-09,Preventive,,1.6,837.67
3191,40,2021-04-20,Failure,Motor overheat,1.4,1958.52
3192,40,2021-05-07,Preventive,,1.3,749.37
3193,40,2021-06-09,Preventive,,1.7,889.37
3194,40,2021-07-07,Preventive,,1.5,671.39
3195,40,2021-08-07,Preventive,,1.0,578.57
3196,40,2021-09-06,Preventive,,3.3,712.56
3197,40,2021-09-16,Failure,Blade dull,1.7,893.8
3198,40,2021-10-07,Preventive,,3.3,536.27
3199,40,2021-11-01,Failure,Bearing wear,2.7,2714.88
3200,40,2021-11-06,Preventive,,3.9,567.89
3201,40,2021-12-02,Preventive,,3.2,833.22
3202,40,2021-12-09,Failure,Bearing wear,3.4,1359.55
3203,40,2022-01-02,Preventive,,3.0,502.77
3204,40,2022-01-28,Preventive,,1.6,873.33
3205,40,2022-02-20,Failure,Web break,2.1,1318.59
3206,40,2022-02-26,Preventive,,3.2,830.99
3207,40,2022-03-24,Preventive,,1.9,523.11
3208,40,2022-04-25,Preventive,,3.9,611.47
3209,40,2022-05-28,Preventive,,1.7,476.45
3210,40,2022-06-20,Failure,Motor overheat,2.3,2422.9
3211,40,2022-07-01,Preventive,,2.9,871.98
3212,40,2022-07-27,Preventive,,1.0,470.75
3213,40,2022-08-23,Preventive,,3.0,613.65
3214,40,2022-09-24,Preventive,,1.4,428.64
3215,40,2022-10-25,Preventive,,3.0,764.24
3216,40,2022-11-28,Preventive,,2.2,466.88
3217,40,2022-12-08,Failure,Web break,3.7,2891.33
3218,40,2022-12-24,Preventive,,3.8,729.25
3219,40,2023-01-19,Preventive,,1.3,601.72
3220,40,2023-02-17,Preventive,,2.8,233.32
3221,40,2023-03-18,Preventive,,4.0,784.9
3222,40,2023-04-16,Preventive,,2.6,777.45
3223,40,2023-05-16,Preventive,,2.4,764.82
3224,40,2023-05-26,Failure,Hydraulic leak,3.9,3163.23
3225,40,2023-06-18,Preventive,,2.3,341.02
3226,40,2023-07-21,Preventive,,1.8,868.97
3227,40,2023-08-18,Preventive,,1.9,369.24
3228,40,2023-09-13,Preventive,,3.9,494.58
3229,40,2023-09-29,Failure,Bearing wear,11.1,1365.86
3230,40,2023-10-13,Preventive,,3.4,524.94
3231,40,2023-11-09,Preventive,,2.8,652.38
3232,40,2023-12-07,Failure,Roller misalignment,6.4,674.09
3233,40,2023-12-09,Preventive,,1.5,393.4
3234,41,2019-01-11,Preventive,,2.0,800.21
3235,41,2019-02-06,Failure,Roller misalignment,5.2,3636.03
3236,41,2019-02-14,Preventive,,3.1,658.76
3237,41,2019-03-12,Failure,Motor overheat,3.8,1444.41
3238,41,2019-03-14,Preventive,,3.0,206.58
3239,41,2019-04-17,Preventive,,1.2,614.11
3240,41,2019-05-20,Preventive,,2.1,217.67
3241,41,2019-05-21,Failure,Blade dull,1.0,2563.6
3242,41,2019-06-01,Failure,Motor overheat,2.7,2011.63
3243,41,2019-06-02,Failure,Web break,2.4,1089.04
3244,41,2019-06-11,Failure,Blade dull,8.0,1068.95
3245,41,2019-06-16,Preventive,,1.9,262.66
3246,41,2019-07-20,Preventive,,1.3,721.71
3247,41,2019-08-16,Preventive,,2.9,373.2
3248,41,2019-09-11,Preventive,,1.1,231.46
3249,41,2019-10-14,Preventive,,1.3,470.08
3250,41,2019-11-13,Preventive,,3.1,267.2
3251,41,2019-12-13,Preventive,,3.0,635.11
3252,41,2019-12-23,Failure,Control fault,4.0,913.37
3253,41,2020-01-05,Failure,Motor overheat,1.2,794.08
3254,41,2020-01-14,Preventive,,1.4,622.42
3255,41,2020-02-17,Preventive,,3.9,599.53
3256,41,2020-03-20,Preventive,,2.5,645.49
3257,41,2020-04-19,Failure,Bearing wear,1.6,763.44
3258,41,2020-04-21,Preventive,,1.5,654.44
3259,41,2020-05-14,Failure,Motor overheat,1.8,3333.31
3260,41,2020-05-17,Preventive,,3.5,793.43
3261,41,2020-06-14,Preventive,,2.2,629.68
3262,41,2020-07-12,Preventive,,2.8,512.34
3263,41,2020-08-09,Preventive,,2.9,543.85
3264,41,2020-09-08,Preventive,,2.3,602.79
3265,41,2020-09-27,Failure,Control fault,4.9,3986.41
3266,41,2020-10-02,Failure,Control fault,2.1,4786.46
3267,41,2020-10-07,Preventive,,1.2,650.44
3268,41,2020-11-04,Preventive,,4.0,278.3
3269,41,2020-11-22,Failure,Blade dull,6.0,2964.38
3270,41,2020-11-29,Failure,Web break,5.5,645.66
3271,41,2020-12-03,Preventive,,1.5,275.12
3272,41,2021-01-06,Preventive,,2.7,246.9
3273,41,2021-02-09,Preventive,,2.0,257.25
3274,41,2021-03-14,Preventive,,1.8,587.16
3275,41,2021-04-09,Preventive,,1.5,785.04
3276,41,2021-04-12,Failure,Control fault,1.0,739.14
3277,41,2021-05-08,Preventive,,1.3,361.01
3278,41,2021-06-11,Preventive,,3.9,462.76
3279,41,2021-07-01,Failure,Blade dull,5.0,1357.51
3280,41,2021-07-10,Preventive,,1.6,319.16
3281,41,2021-07-19,Failure,Blade dull,1.4,2427.01
3282,41,2021-07-29,Failure,Hydraulic leak,1.3,265.12
3283,41,2021-08-08,Preventive,,3.0,801.94
3284,41,2021-08-13,Failure,Bearing wear,4.6,699.79
3285,41,2021-09-10,Preventive,,1.1,668.21
3286,41,2021-10-07,Preventive,,1.9,871.26
3287,41,2021-11-03,Preventive,,3.4,645.18
3288,41,2021-12-05,Preventive,,2.3,877.76
3289,41,2022-01-04,Preventive,,3.4,769.73
3290,41,2022-01-25,Failure,Roller misalignment,2.6,902.4
3291,41,2022-02-04,Preventive,,2.2,562.33
3292,41,2022-03-01,Failure,Control fault,4.4,1585.02
3293,41,2022-03-05,Preventive,,3.1,835.14
3294,41,2022-04-05,Preventive,,2.9,483.11
3295,41,2022-05-09,Preventive,,2.7,614.8
3296,41,2022-06-08,Preventive,,2.6,642.98
3297,41,2022-07-06,Preventive,,1.6,360.73
3298,41,2022-08-09,Preventive,,3.4,436.09
3299,41,2022-09-05,Preventive,,1.9,893.49
3300,41,2022-10-05,Preventive,,2.7,873.31
3301,41,2022-10-31,Preventive,,1.9,802.07
3302,41,2022-12-03,Preventive,,1.8,400.41
3303,41,2023-01-03,Preventive,,4.0,872.88
3304,41,2023-02-02,Preventive,,2.2,407.95
3305,41,2023-02-16,Failure,Bearing wear,3.7,1757.43
3306,41,2023-02-28,Preventive,,1.2,201.39
3307,41,2023-03-26,Preventive,,3.0,820.29
3308,41,2023-04-17,Failure,Motor overheat,5.5,991.32
3309,41,2023-04-27,Preventive,,2.6,795.38
3310,41,2023-05-24,Preventive,,3.3,326.61
3311,41,2023-06-23,Preventive,,3.2,467.77
3312,41,2023-07-19,Preventive,,3.4,673.9
3313,41,2023-08-18,Preventive,,1.3,639.94
3314,41,2023-09-19,Preventive,,1.5,631.61
3315,41,2023-09-19,Failure,Roller misalignment,5.4,3132.16
3316,41,2023-10-22,Preventive,,3.7,590.36
3317,41,2023-11-19,Preventive,,3.2,398.64
3318,41,2023-11-22,Failure,Blade dull,1.9,1891.83
3319,41,2023-12-15,Preventive,,3.7,876.41
3320,42,2019-01-06,Preventive,,3.8,329.31
3321,42,2019-02-05,Preventive,,3.1,570.15
3322,42,2019-03-07,Preventive,,1.2,605.13
3323,42,2019-04-03,Preventive,,1.7,332.75
3324,42,2019-04-09,Failure,Hydraulic leak,1.0,580.96
3325,42,2019-04-30,Preventive,,2.9,349.44
3326,42,2019-06-02,Preventive,,1.7,303.92
3327,42,2019-07-06,Preventive,,2.0,843.74
3328,42,2019-08-05,Preventive,,1.5,726.2
3329,42,2019-09-08,Preventive,,3.7,596.11
3330,42,2019-10-11,Preventive,,3.5,375.74
3331,42,2019-11-13,Preventive,,1.2,550.24
3332,42,2019-12-15,Preventive,,2.0,758.31
3333,42,2020-01-12,Preventive,,2.2,506.1
3334,42,2020-02-13,Preventive,,1.4,772.94
3335,42,2020-02-20,Failure,Blade dull,3.9,2521.63
3336,42,2020-03-14,Preventive,,2.3,804.5
3337,42,2020-04-12,Preventive,,3.6,714.94
3338,42,2020-05-16,Preventive,,2.9,263.9
3339,42,2020-06-15,Preventive,,3.9,250.51
3340,42,2020-07-11,Preventive,,1.4,417.35
3341,42,2020-08-08,Preventive,,2.5,697.19
3342,42,2020-09-11,Preventive,,1.8,699.27
3343,42,2020-10-11,Preventive,,3.7,464.68
3344,42,2020-11-10,Preventive,,3.3,237.39
3345,42,2020-12-06,Preventive,,2.7,502.35
3346,42,2021-01-09,Preventive,,2.0,623.58
3347,42,2021-01-16,Failure,Web break,4.3,1499.33
3348,42,2021-02-05,Preventive,,1.0,518.09
3349,42,2021-03-11,Preventive,,1.1,682.97
3350,42,2021-04-14,Preventive,,1.1,456.23
3351,42,2021-05-16,Preventive,,3.5,505.95
3352,42,2021-06-12,Preventive,,1.0,890.53
3353,42,2021-07-12,Preventive,,2.5,342.62
3354,42,2021-08-15,Preventive,,2.4,731.13
3355,42,2021-09-16,Preventive,,3.2,667.69
3356,42,2021-10-18,Preventive,,3.1,793.59
3357,42,2021-11-21,Preventive,,1.3,467.47
3358,42,2021-12-21,Preventive,,1.9,416.44
3359,42,2022-01-02,Failure,Motor overheat,1.7,1373.25
3360,42,2022-01-05,Failure,Roller misalignment,1.7,1781.82
3361,42,2022-01-20,Preventive,,2.0,736.86
3362,42,2022-02-22,Preventive,,1.3,510.07
3363,42,2022-03-20,Preventive,,2.8,601.19
3364,42,2022-04-16,Preventive,,2.3,465.84
3365,42,2022-04-30,Failure,Roller misalignment,3.6,801.06
3366,42,2022-05-16,Preventive,,2.7,302.73
3367,42,2022-06-14,Preventive,,1.1,879.32
3368,42,2022-07-14,Preventive,,2.3,879.08
3369,42,2022-08-13,Preventive,,3.5,311.24
3370,42,2022-08-24,Failure,Motor overheat,2.8,1084.93
3371,42,2022-09-12,Preventive,,2.1,615.98
3372,42,2022-10-16,Preventive,,1.0,512.54
3373,42,2022-11-15,Preventive,,1.8,335.43
3374,42,2022-11-18,Failure,Control fault,1.9,2502.91
3375,42,2022-12-16,Preventive,,1.5,789.14
3376,42,2023-01-18,Preventive,,1.3,863.33
3377,42,2023-01-26,Failure,Control fault,5.4,987.04
3378,42,2023-02-17,Preventive,,3.0,735.7
3379,42,2023-03-16,Preventive,,2.5,329.59
3380,42,2023-03-16,Failure,Bearing wear,4.6,1699.44
3381,42,2023-04-19,Preventive,,2.9,705.19
3382,42,2023-05-19,Failure,Motor overheat,6.6,929.85
3383,42,2023-05-22,Preventive,,2.7,592.98
3384,42,2023-06-18,Preventive,,3.5,498.97
3385,42,2023-07-18,Preventive,,1.9,479.92
3386,42,2023-08-20,Preventive,,2.3,565.68
3387,42,2023-08-24,Failure,Blade dull,8.2,2042.71
3388,42,2023-09-17,Preventive,,2.0,850.87
3389,42,2023-10-21,Preventive,,1.5,744.24
3390,42,2023-10-30,Failure,Hydraulic leak,5.1,2586.86
3391,42,2023-11-23,Preventive,,3.9,748.87
3392,42,2023-12-22,Preventive,,2.2,362.94
3393,43,2019-01-12,Preventive,,2.8,527.94
3394,43,2019-02-07,Preventive,,1.4,482.94
3395,43,2019-03-11,Preventive,,1.4,561.77
3396,43,2019-04-09,Preventive,,2.9,774.7
3397,43,2019-05-13,Preventive,,2.7,307.96
3398,43,2019-06-15,Preventive,,3.2,371.27
3399,43,2019-07-13,Preventive,,1.8,329.67
3400,43,2019-08-08,Preventive,,2.4,265.57
3401,43,2019-09-06,Preventive,,3.9,601.64
3402,43,2019-10-02,Preventive,,1.7,421.78
3403,43,2019-10-28,Preventive,,2.4,581.7
3404,43,2019-11-16,Failure,Hydraulic leak,3.3,1668.51
3405,43,2019-11-27,Preventive,,2.4,445.48
3406,43,2019-12-29,Preventive,,2.4,788.6
3407,43,2020-01-26,Preventive,,1.4,220.88
3408,43,2020-02-21,Preventive,,1.3,858.65
3409,43,2020-03-24,Preventive,,3.5,250.64
3410,43,2020-04-17,Failure,Motor overheat,4.6,2095.85
3411,43,2020-04-20,Preventive,,3.0,541.93
3412,43,2020-05-18,Preventive,,2.4,534.72
3413,43,2020-06-17,Preventive,,1.5,736.31
3414,43,2020-07-18,Preventive,,1.0,593.62
3415,43,2020-08-13,Preventive,,1.4,397.98
3416,43,2020-09-08,Preventive,,3.0,405.89
3417,43,2020-10-02,Failure,Blade dull,3.4,3536.85
3418,43,2020-10-05,Preventive,,3.1,559.26
3419,43,2020-10-05,Failure,Control fault,3.0,3618.1
3420,43,2020-11-04,Preventive,,1.7,545.42
3421,43,2020-12-07,Preventive,,1.1,852.93
3422,43,2021-01-02,Preventive,,1.1,717.63
3423,43,2021-02-02,Preventive,,1.1,260.97
3424,43,2021-03-01,Preventive,,2.8,428.51
3425,43,2021-03-29,Preventive,,3.1,776.38
3426,43,2021-04-28,Preventive,,2.9,596.47
3427,43,2021-05-09,Failure,Hydraulic leak,5.3,7727.1
3428,43,2021-05-29,Preventive,,1.4,853.89
3429,43,2021-07-01,Preventive,,1.5,231.06
3430,43,2021-07-29,Preventive,,3.4,286.41
3431,43,2021-08-31,Preventive,,3.3,698.11
3432,43,2021-09-19,Failure,Control fault,2.7,417.61
3433,43,2021-09-30,Preventive,,1.3,245.45
3434,43,2021-11-01,Preventive,,3.9,743.3
3435,43,2021-11-18,Failure,Blade dull,1.1,2412.85
3436,43,2021-11-27,Preventive,,2.6,570.87
3437,43,2021-12-25,Failure,Web break,1.7,5108.47
3438,43,2021-12-31,Preventive,,3.6,595.11
3439,43,2022-02-02,Preventive,,1.0,892.18
3440,43,2022-03-06,Preventive,,3.4,837.2
3441,43,2022-04-08,Preventive,,1.3,259.75
3442,43,2022-05-05,Failure,Control fault,2.7,2128.22
3443,43,2022-05-08,Preventive,,1.4,557.38
3444,43,2022-05-20,Failure,Roller misalignment,0.5,1103.97
3445,43,2022-06-11,Preventive,,3.2,522.29
3446,43,2022-06-30,Failure,Motor overheat,12.6,851.9
3447,43,2022-07-15,Preventive,,2.2,668.51
3448,43,2022-08-11,Preventive,,1.7,568.85
3449,43,2022-09-06,Preventive,,2.6,674.47
3450,43,2022-10-10,Preventive,,2.0,822.24
3451,43,2022-11-08,Preventive,,1.2,263.92
3452,43,2022-12-10,Preventive,,1.4,288.13
3453,43,2023-01-07,Preventive,,3.8,737.31
3454,43,2023-02-01,Failure,Control fault,1.8,7127.03
3455,43,2023-02-06,Preventive,,3.5,352.39
3456,43,2023-03-08,Preventive,,1.5,227.19
3457,43,2023-04-07,Preventive,,1.8,720.08
3458,43,2023-05-09,Preventive,,3.3,482.85
3459,43,2023-06-04,Preventive,,3.0,311.02
3460,43,2023-06-18,Failure,Bearing wear,1.4,1496.58
3461,43,2023-07-04,Preventive,,3.8,237.8
3462,43,2023-08-04,Preventive,,3.0,550.88
3463,43,2023-09-03,Preventive,,1.7,355.92
3464,43,2023-09-30,Preventive,,3.2,845.56
3465,43,2023-10-24,Failure,Control fault,2.8,3281.39
3466,43,2023-10-29,Preventive,,1.9,838.47
3467,43,2023-11-26,Preventive,,2.1,769.54
3468,43,2023-12-04,Failure,Web break,5.4,1001.93
3469,43,2023-12-10,Failure,Hydraulic leak,1.9,764.18
3470,43,2023-12-25,Preventive,,3.0,796.18
3471,44,2019-01-27,Preventive,,2.7,819.1
3472,44,2019-02-27,Preventive,,3.0,407.71
3473,44,2019-03-15,Failure,Web break,2.7,1429.34
3474,44,2019-03-25,Preventive,,1.8,332.33
3475,44,2019-04-25,Preventive,,1.4,367.65
3476,44,2019-05-06,Failure,Blade dull,5.1,2706.51
3477,44,2019-05-29,Preventive,,3.0,642.66
3478,44,2019-06-28,Preventive,,2.3,764.21
3479,44,2019-07-25,Preventive,,3.9,768.61
3480,44,2019-07-31,Failure,Roller misalignment,1.6,1303.74
3481,44,2019-08-21,Preventive,,2.8,857.3
3482,44,2019-09-16,Preventive,,2.0,353.01
3483,44,2019-10-13,Preventive,,2.2,365.57
3484,44,2019-11-09,Preventive,,3.9,744.39
3485,44,2019-12-05,Preventive,,2.6,854.85
3486,44,2020-01-05,Preventive,,2.9,730.48
3487,44,2020-02-01,Preventive,,3.0,452.91
3488,44,2020-02-06,Failure,Bearing wear,3.9,1369.65
3489,44,2020-02-19,Failure,Blade dull,3.4,2686.3
3490,44,2020-03-06,Preventive,,3.4,303.61
3491,44,2020-04-01,Preventive,,3.2,546.78
3492,44,2020-05-05,Preventive,,3.4,448.39
3493,44,2020-06-02,Preventive,,2.8,202.12
3494,44,2020-07-03,Preventive,,1.3,484.7
3495,44,2020-07-05,Failure,Hydraulic leak,1.7,1410.92
3496,44,2020-07-31,Preventive,,3.4,315.91
3497,44,2020-08-31,Preventive,,3.3,317.12
3498,44,2020-09-08,Failure,Web break,5.1,962.6
3499,44,2020-09-19,Failure,Roller misalignment,2.0,1529.77
3500,44,2020-09-24,Failure,Hydraulic leak,2.8,3903.66
3501,44,2020-10-01,Preventive,,1.1,693.37
3502,44,2020-10-27,Preventive,,1.6,285.51
3503,44,2020-11-27,Preventive,,2.4,290.13
3504,44,2020-12-30,Preventive,,3.1,775.63
3505,44,2021-01-27,Preventive,,1.6,373.32
3506,44,2021-02-22,Preventive,,3.5,670.23
3507,44,2021-03-24,Preventive,,1.6,427.92
3508,44,2021-04-24,Preventive,,2.6,807.97
3509,44,2021-05-23,Preventive,,1.9,712.62
3510,44,2021-06-20,Preventive,,2.9,681.19
3511,44,2021-07-16,Preventive,,1.5,553.04
3512,44,2021-08-17,Preventive,,3.0,352.79
3513,44,2021-09-18,Preventive,,2.3,843.43
3514,44,2021-10-18,Preventive,,1.7,332.11
3515,44,2021-11-17,Preventive,,3.6,838.0
3516,44,2021-11-22,Failure,Control fault,3.0,2599.41
3517,44,2021-12-21,Preventive,,3.3,381.8
3518,44,2022-01-21,Preventive,,2.1,544.38
3519,44,2022-02-05,Failure,Motor overheat,1.1,648.26
3520,44,2022-02-10,Failure,Blade dull,6.0,9761.18
3521,44,2022-02-16,Preventive,,2.0,211.16
3522,44,2022-03-15,Preventive,,3.0,878.31
3523,44,2022-04-08,Failure,Web break,2.6,503.89
3524,44,2022-04-18,Preventive,,2.2,700.96
3525,44,2022-04-29,Failure,Bearing wear,2.9,1869.66
3526,44,2022-05-14,Failure,Bearing wear,6.4,671.9
3527,44,2022-05-18,Preventive,,3.2,303.79
3528,44,2022-06-21,Preventive,,1.4,248.95
3529,44,2022-07-10,Failure,Bearing wear,3.3,3823.81
3530,44,2022-07-13,Failure,Hydraulic leak,1.5,1325.86
3531,44,2022-07-21,Preventive,,1.9,899.53
3532,44,2022-08-12,Failure,Blade dull,6.5,820.41
3533,44,2022-08-19,Preventive,,3.7,421.75
3534,44,2022-09-13,Failure,Hydraulic leak,6.5,5081.74
3535,44,2022-09-20,Preventive,,3.6,828.9
3536,44,2022-10-20,Preventive,,4.0,219.86
3537,44,2022-11-21,Preventive,,2.9,520.55
3538,44,2022-12-18,Preventive,,2.3,705.6
3539,44,2023-01-13,Preventive,,2.4,868.1
3540,44,2023-02-09,Preventive,,1.8,569.69
3541,44,2023-03-07,Preventive,,3.1,205.84
3542,44,2023-04-06,Preventive,,3.7,321.85
3543,44,2023-05-04,Preventive,,1.8,462.8
3544,44,2023-05-22,Failure,Bearing wear,2.4,4893.5
3545,44,2023-06-01,Preventive,,2.3,856.66
3546,44,2023-06-28,Preventive,,2.5,391.16
3547,44,2023-07-27,Failure,Roller misalignment,2.0,2500.6
3548,44,2023-07-30,Preventive,,2.0,523.18
3549,44,2023-09-02,Preventive,,3.3,415.11
3550,44,2023-10-04,Failure,Blade dull,3.1,1254.74
3551,44,2023-10-06,Preventive,,3.7,445.47
3552,44,2023-11-02,Failure,Control fault,1.5,2613.04
3553,44,2023-11-08,Preventive,,3.9,347.86
3554,44,2023-12-04,Failure,Roller misalignment,3.6,2316.79
3555,44,2023-12-04,Failure,Control fault,5.4,1692.93
3556,44,2023-12-08,Preventive,,1.0,677.41
3557,45,2019-01-06,Preventive,,3.7,702.76
3558,45,2019-02-04,Preventive,,2.3,733.23
3559,45,2019-03-06,Preventive,,2.9,853.05
3560,45,2019-04-07,Preventive,,2.4,378.62
3561,45,2019-05-09,Preventive,,1.6,309.68
3562,45,2019-06-07,Preventive,,3.7,467.05
3563,45,2019-07-04,Preventive,,2.3,525.77
3564,45,2019-07-31,Preventive,,3.0,313.13
3565,45,2019-08-29,Preventive,,1.3,736.45
3566,45,2019-09-30,Preventive,,1.1,439.58
3567,45,2019-10-26,Failure,Blade dull,9.7,487.0
3568,45,2019-10-28,Preventive,,2.0,396.17
3569,45,2019-11-24,Preventive,,2.5,253.22
3570,45,2019-12-25,Preventive,,2.8,742.74
3571,45,2020-01-20,Preventive,,3.2,534.85
3572,45,2020-02-21,Preventive,,2.4,225.29
3573,45,2020-03-19,Preventive,,1.1,461.65
3574,45,2020-04-18,Preventive,,1.2,494.47
3575,45,2020-05-17,Preventive,,3.6,560.02
3576,45,2020-06-17,Preventive,,3.4,506.94
3577,45,2020-07-18,Preventive,,3.5,701.39
3578,45,2020-08-14,Preventive,,3.5,245.22
3579,45,2020-08-21,Failure,Web break,1.8,735.15
3580,45,2020-09-16,Preventive,,1.3,661.19
3581,45,2020-10-15,Preventive,,2.3,651.42
3582,45,2020-11-13,Preventive,,3.4,228.81
3583,45,2020-12-11,Preventive,,1.6,341.92
3584,45,2021-01-11,Preventive,,3.1,245.39
3585,45,2021-01-11,Failure,Control fault,3.9,1888.22
3586,45,2021-02-12,Preventive,,3.2,550.21
3587,45,2021-03-12,Preventive,,2.7,309.0
3588,45,2021-04-07,Preventive,,3.1,513.52
3589,45,2021-05-03,Preventive,,1.3,534.59
3590,45,2021-06-02,Preventive,,1.3,834.65
3591,45,2021-07-05,Preventive,,2.5,322.84
3592,45,2021-08-07,Preventive,,1.0,240.11
3593,45,2021-09-02,Preventive,,1.9,452.41
3594,45,2021-09-30,Preventive,,3.8,268.15
3595,45,2021-11-02,Preventive,,2.0,850.45
3596,45,2021-11-10,Failure,Bearing wear,2.5,3052.59
3597,45,2021-12-02,Preventive,,3.3,558.99
3598,45,2022-01-03,Preventive,,2.8,506.03
3599,45,2022-01-29,Preventive,,1.2,688.74
3600,45,2022-02-25,Preventive,,1.7,308.71
3601,45,2022-03-30,Preventive,,3.3,815.16
3602,45,2022-05-01,Preventive,,1.1,570.33
3603,45,2022-06-02,Preventive,,1.1,727.9
3604,45,2022-07-03,Preventive,,3.2,755.06
3605,45,2022-07-06,Failure,Hydraulic leak,3.9,1137.84
3606,45,2022-07-30,Preventive,,3.4,810.58
3607,45,2022-08-08,Failure,Motor overheat,8.7,1692.28
3608,45,2022-08-29,Preventive,,1.7,863.01
3609,45,2022-09-30,Preventive,,1.9,710.02
