order_id,order_date,customer_id,branch_id,sales_rep_employee_id,channel,order_status,ship_date,discount_pct
37215,2022-11-11,1364,1,83,Field Sales,Fulfilled,2022-11-15,0.0
37275,2022-09-16,1139,1,2,Field Sales,Fulfilled,2022-09-19,0.0
37296,2022-02-12,699,1,279,Field Sales,Fulfilled,2022-02-17,0.05
37312,2022-05-05,1373,1,279,Field Sales,Fulfilled,2022-05-09,0.1
37323,2022-03-14,1235,1,83,Online,Fulfilled,2022-03-18,0.05
37338,2022-01-04,2073,1,6,Field Sales,Fulfilled,2022-01-07,0.05
37343,2022-11-29,1903,1,279,Field Sales,Fulfilled,2022-12-03,0.05
37379,2022-12-08,1332,1,238,Field Sales,Fulfilled,2022-12-11,0.0
37403,2022-04-08,1703,1,238,Phone,Fulfilled,2022-04-09,0.15
37414,2022-06-10,2127,1,6,Online,Fulfilled,2022-06-11,0.0
37428,2022-01-24,1507,1,7,Phone,Cancelled,,0.0
37439,2022-06-10,560,1,7,Field Sales,Fulfilled,2022-06-11,0.05
37480,2022-07-13,180,1,83,Online,Fulfilled,2022-07-16,0.0
37485,2022-07-03,8,1,279,Online,Fulfilled,2022-07-04,0.15
37488,2022-01-18,1427,1,7,Field Sales,Fulfilled,2022-01-19,0.05
37498,2022-10-06,1915,1,238,Phone,Fulfilled,2022-10-08,0.05
37502,2022-09-01,820,1,6,Field Sales,Fulfilled,2022-09-02,0.1
37550,2022-04-02,1162,1,238,Phone,Returned,2022-04-07,0.05
37564,2022-10-03,1895,1,3,Field Sales,Fulfilled,2022-10-08,0.05
37565,2022-01-04,1616,1,5,Phone,Fulfilled,2022-01-08,0.05
37568,2022-02-08,2490,1,2,Field Sales,Fulfilled,2022-02-13,0.1
37582,2022-12-22,171,1,279,Phone,Fulfilled,2022-12-24,0.0
37583,2022-01-25,518,1,6,Field Sales,Fulfilled,2022-01-26,0.0
37590,2022-10-30,2208,1,104,Phone,Fulfilled,2022-11-01,0.0
37642,2022-10-07,1499,1,161,Field Sales,Fulfilled,2022-10-12,0.0
37695,2022-03-26,1509,1,161,Field Sales,Fulfilled,2022-03-27,0.1
37708,2022-02-01,2216,1,7,Phone,Fulfilled,2022-02-02,0.0
37733,2022-07-11,2272,1,238,Field Sales,Fulfilled,2022-07-13,0.0
37744,2022-08-05,2411,1,238,Field Sales,Fulfilled,2022-08-09,0.15
37749,2022-01-07,1986,1,161,Field Sales,Fulfilled,2022-01-08,0.05
37754,2022-12-10,1822,1,6,Phone,Fulfilled,2022-12-11,0.1
37756,2022-12-03,1178,1,3,Field Sales,Fulfilled,2022-12-04,0.0
37758,2022-05-02,386,1,161,Phone,Cancelled,,0.05
37788,2022-09-15,2037,1,6,Field Sales,Fulfilled,2022-09-20,0.0
37847,2022-09-02,2122,1,238,Phone,Fulfilled,2022-09-04,0.05
37863,2022-01-19,2425,1,18,Field Sales,Fulfilled,2022-01-23,0.05
37865,2022-01-06,1352,1,2,Field Sales,Fulfilled,2022-01-11,0.15
37884,2022-11-21,1972,1,238,Field Sales,Fulfilled,2022-11-22,0.1
37886,2022-01-25,2382,1,3,Field Sales,Fulfilled,2022-01-30,0.05
37890,2022-04-08,430,1,18,Phone,Fulfilled,2022-04-13,0.05
37897,2022-08-24,507,1,2,Phone,Fulfilled,2022-08-26,0.0
37946,2022-10-21,1978,1,104,Online,Fulfilled,2022-10-23,0.05
37952,2022-11-17,829,1,238,Field Sales,Fulfilled,2022-11-21,0.05
37972,2022-07-07,1140,1,2,Online,Fulfilled,2022-07-10,0.0
37980,2022-01-01,1660,1,7,Field Sales,Fulfilled,2022-01-05,0.0
37987,2022-11-15,666,1,279,Field Sales,Fulfilled,2022-11-17,0.1
37989,2022-06-06,480,1,6,Field Sales,Fulfilled,2022-06-10,0.1
37994,2022-07-06,831,1,83,Phone,Fulfilled,2022-07-09,0.05
38002,2022-05-02,1743,1,238,Field Sales,Fulfilled,2022-05-03,0.0
38021,2022-11-28,168,1,7,Field Sales,Fulfilled,2022-12-02,0.1
38030,2022-09-09,794,1,161,Field Sales,Fulfilled,2022-09-13,0.0
38061,2022-12-11,219,1,6,Field Sales,Fulfilled,2022-12-12,0.1
38062,2022-02-09,558,1,6,Phone,Fulfilled,2022-02-10,0.0
38066,2022-03-16,1696,1,18,Online,Fulfilled,2022-03-20,0.0
38071,2022-03-14,362,1,279,Phone,Fulfilled,2022-03-16,0.1
38082,2022-12-29,1058,1,83,Phone,Fulfilled,2022-12-31,0.0
38097,2022-12-18,1139,1,279,Field Sales,Fulfilled,2022-12-23,0.0
38129,2022-12-23,1044,1,2,Field Sales,Fulfilled,2022-12-26,0.0
38154,2022-10-25,1369,1,18,Phone,Fulfilled,2022-10-27,0.1
38157,2022-06-23,2395,1,6,Field Sales,Fulfilled,2022-06-25,0.05
38166,2022-11-09,1515,1,161,Field Sales,Fulfilled,2022-11-11,0.0
38168,2022-04-21,2320,1,2,Field Sales,Fulfilled,2022-04-26,0.0
38218,2022-11-18,127,1,6,Field Sales,Fulfilled,2022-11-23,0.0
38221,2022-12-23,2352,1,7,Field Sales,Fulfilled,2022-12-26,0.1
38225,2022-12-05,1906,1,83,Phone,Fulfilled,2022-12-10,0.05
38248,2022-11-30,1080,1,5,Field Sales,Fulfilled,2022-12-04,0.0
38252,2022-02-10,841,1,18,Online,Fulfilled,2022-02-11,0.0
38269,2022-10-24,5,1,238,Field Sales,Fulfilled,2022-10-27,0.0
38315,2022-05-08,893,1,2,Field Sales,Fulfilled,2022-05-09,0.1
38322,2022-03-15,2435,1,6,Phone,Fulfilled,2022-03-19,0.0
38325,2022-10-06,1666,1,7,Phone,Returned,2022-10-07,0.05
38327,2022-01-21,1786,1,18,Field Sales,Fulfilled,2022-01-24,0.15
38360,2022-09-29,973,1,6,Phone,Fulfilled,2022-10-03,0.05
38432,2022-11-21,1083,1,161,Field Sales,Fulfilled,2022-11-23,0.1
38451,2022-12-24,1628,1,83,Online,Fulfilled,2022-12-29,0.0
38459,2022-01-06,937,1,7,Field Sales,Cancelled,,0.0
38461,2022-02-12,988,1,3,Online,Fulfilled,2022-02-14,0.0
38467,2022-05-05,1964,1,3,Phone,Fulfilled,2022-05-09,0.05
38472,2022-04-15,1799,1,7,Field Sales,Fulfilled,2022-04-20,0.0
38473,2022-08-18,2386,1,6,Field Sales,Fulfilled,2022-08-19,0.05
38491,2022-09-27,2454,1,5,Field Sales,Fulfilled,2022-09-28,0.05
38493,2022-01-04,21,1,3,Phone,Fulfilled,2022-01-06,0.0
38524,2022-08-29,221,1,2,Field Sales,Fulfilled,2022-09-01,0.05
38540,2022-03-03,1083,1,2,Field Sales,Fulfilled,2022-03-04,0.0
38545,2022-04-30,449,1,5,Field Sales,Fulfilled,2022-05-02,0.15
38580,2022-03-14,2435,1,279,Online,Fulfilled,2022-03-19,0.05
38605,2022-09-13,2220,1,7,Field Sales,Fulfilled,2022-09-17,0.0
38611,2022-04-12,437,1,161,Field Sales,Fulfilled,2022-04-17,0.0
38615,2022-12-13,1149,1,238,Phone,Fulfilled,2022-12-17,0.1
38625,2022-04-15,1114,1,5,Phone,Fulfilled,2022-04-18,0.05
38630,2022-03-21,1557,1,18,Phone,Fulfilled,2022-03-24,0.05
38632,2022-08-19,436,1,18,Field Sales,Fulfilled,2022-08-21,0.05
38666,2022-08-24,2486,1,6,Phone,Fulfilled,2022-08-26,0.05
38678,2022-09-02,1634,1,83,Online,Cancelled,,0.15
38687,2022-05-04,1153,1,238,Field Sales,Returned,2022-05-08,0.0
38700,2022-04-11,625,1,2,Phone,Fulfilled,2022-04-16,0.05
38714,2022-02-14,487,1,7,Phone,Fulfilled,2022-02-18,0.0
38743,2022-11-24,1971,1,83,Field Sales,Fulfilled,2022-11-28,0.0
38763,2022-04-02,1839,1,2,Phone,Fulfilled,2022-04-06,0.0
38792,2022-12-03,1281,1,7,Field Sales,Fulfilled,2022-12-07,0.05
38805,2022-09-20,1324,1,161,Phone,Fulfilled,2022-09-22,0.0
38814,2022-01-27,1025,1,3,Field Sales,Fulfilled,2022-01-30,0.1
38819,2022-11-02,1188,1,5,Field Sales,Fulfilled,2022-11-03,0.0
38822,2022-03-22,798,1,6,Phone,Fulfilled,2022-03-26,0.0
38827,2022-04-15,2001,1,3,Phone,Fulfilled,2022-04-19,0.0
38830,2022-06-07,2379,1,6,Field Sales,Fulfilled,2022-06-12,0.05
38846,2022-06-09,1423,1,2,Field Sales,Fulfilled,2022-06-11,0.0
38847,2022-10-04,1068,1,2,Field Sales,Returned,2022-10-05,0.0
38852,2022-02-02,801,1,279,Field Sales,Fulfilled,2022-02-03,0.0
38860,2022-10-05,179,1,18,Online,Fulfilled,2022-10-09,0.05
38864,2022-04-21,1814,1,6,Phone,Fulfilled,2022-04-25,0.0
38875,2022-05-24,2192,1,7,Phone,Returned,2022-05-25,0.1
38877,2022-04-08,929,1,83,Field Sales,Fulfilled,2022-04-09,0.05
38884,2022-01-26,45,1,6,Field Sales,Fulfilled,2022-01-27,0.0
38894,2022-09-03,1570,1,238,Phone,Fulfilled,2022-09-04,0.0
38911,2022-11-27,2098,1,238,Phone,Fulfilled,2022-12-01,0.1
38915,2022-07-24,1191,1,83,Phone,Fulfilled,2022-07-25,0.05
38925,2022-09-28,1145,1,104,Phone,Fulfilled,2022-09-30,0.1
38939,2022-09-03,2439,1,104,Field Sales,Returned,2022-09-07,0.0
38947,2022-03-17,1093,1,104,Online,Fulfilled,2022-03-19,0.0
38958,2022-06-20,987,1,279,Field Sales,Fulfilled,2022-06-25,0.0
38969,2022-04-21,849,1,2,Phone,Fulfilled,2022-04-23,0.1
38974,2022-11-24,575,1,5,Phone,Fulfilled,2022-11-25,0.1
38979,2022-08-05,2205,1,238,Online,Fulfilled,2022-08-10,0.1
38985,2022-03-04,1391,1,18,Field Sales,Fulfilled,2022-03-05,0.05
38988,2022-11-29,1512,1,2,Online,Fulfilled,2022-11-30,0.15
39008,2022-06-06,695,1,7,Phone,Fulfilled,2022-06-11,0.15
39010,2022-11-28,886,1,104,Online,Returned,2022-11-30,0.15
39013,2022-04-20,162,1,3,Field Sales,Fulfilled,2022-04-21,0.0
39020,2022-09-29,607,1,161,Field Sales,Fulfilled,2022-10-02,0.0
39021,2022-11-07,1023,1,18,Field Sales,Fulfilled,2022-11-08,0.0
39032,2022-11-11,548,1,83,Field Sales,Fulfilled,2022-11-15,0.0
39040,2022-04-13,110,1,279,Phone,Fulfilled,2022-04-14,0.05
39045,2022-11-15,2143,1,238,Phone,Fulfilled,2022-11-19,0.0
39061,2022-12-22,1816,1,3,Online,Fulfilled,2022-12-26,0.0
39068,2022-06-28,589,1,104,Phone,Fulfilled,2022-06-29,0.05
39084,2022-08-09,2162,1,238,Phone,Returned,2022-08-11,0.05
39107,2022-11-24,868,1,3,Online,Cancelled,,0.0
39115,2022-12-21,376,1,104,Phone,Fulfilled,2022-12-23,0.0
39126,2022-12-08,2353,1,18,Phone,Fulfilled,2022-12-12,0.0
39132,2022-01-09,1179,1,18,Online,Fulfilled,2022-01-12,0.05
39154,2022-12-23,312,1,279,Field Sales,Fulfilled,2022-12-26,0.0
39183,2022-08-05,770,1,238,Phone,Fulfilled,2022-08-07,0.0
39198,2022-11-04,1634,1,2,Phone,Returned,2022-11-05,0.05
39203,2022-09-26,1244,1,18,Online,Fulfilled,2022-09-29,0.05
39231,2022-02-26,30,1,6,Phone,Fulfilled,2022-02-28,0.0
39286,2022-06-07,1980,1,18,Field Sales,Fulfilled,2022-06-08,0.15
39324,2022-09-14,180,1,6,Field Sales,Fulfilled,2022-09-18,0.0
39336,2022-08-05,611,1,238,Field Sales,Fulfilled,2022-08-09,0.1
39364,2022-01-05,630,1,238,Field Sales,Fulfilled,2022-01-10,0.15
39372,2022-03-22,591,1,5,Phone,Fulfilled,2022-03-25,0.05
39376,2022-11-18,549,1,3,Field Sales,Fulfilled,2022-11-23,0.0
39383,2022-12-01,917,1,7,Field Sales,Returned,2022-12-03,0.05
39385,2022-04-02,90,1,7,Field Sales,Fulfilled,2022-04-05,0.05
39390,2022-12-22,1926,1,279,Online,Fulfilled,2022-12-24,0.05
39423,2022-10-27,2453,1,7,Field Sales,Fulfilled,2022-10-31,0.0
39426,2022-04-28,1679,1,104,Field Sales,Fulfilled,2022-04-30,0.0
39452,2022-02-16,1325,1,238,Phone,Fulfilled,2022-02-21,0.0
39463,2022-12-10,865,1,18,Field Sales,Fulfilled,2022-12-11,0.05
39482,2022-12-12,962,1,161,Online,Fulfilled,2022-12-13,0.0
39504,2022-02-20,1487,1,238,Field Sales,Fulfilled,2022-02-21,0.05
39509,2022-06-29,1427,1,279,Field Sales,Fulfilled,2022-07-03,0.0
39516,2022-11-08,1138,1,5,Phone,Fulfilled,2022-11-10,0.0
39523,2022-09-07,351,1,104,Field Sales,Fulfilled,2022-09-11,0.0
39534,2022-08-17,713,1,7,Online,Fulfilled,2022-08-20,0.0
39553,2022-04-04,1846,1,83,Field Sales,Fulfilled,2022-04-07,0.0
39554,2022-01-04,2111,1,238,Field Sales,Fulfilled,2022-01-05,0.0
39555,2022-09-19,2193,1,7,Field Sales,Fulfilled,2022-09-24,0.0
39556,2022-03-02,1667,1,238,Field Sales,Returned,2022-03-04,0.15
39564,2022-05-16,573,1,279,Field Sales,Fulfilled,2022-05-17,0.0
39574,2022-07-14,1586,1,7,Field Sales,Fulfilled,2022-07-16,0.05
39586,2022-11-24,2370,1,7,Field Sales,Fulfilled,2022-11-27,0.05
39588,2022-01-07,1650,1,83,Field Sales,Fulfilled,2022-01-09,0.0
39618,2022-12-20,1161,1,83,Phone,Fulfilled,2022-12-23,0.15
39624,2022-08-26,1750,1,161,Online,Fulfilled,2022-08-31,0.05
39648,2022-04-05,47,1,83,Field Sales,Fulfilled,2022-04-06,0.0
39663,2022-02-09,1951,1,279,Field Sales,Fulfilled,2022-02-12,0.0
39664,2022-11-24,224,1,7,Phone,Fulfilled,2022-11-27,0.1
39677,2022-05-26,155,1,104,Field Sales,Fulfilled,2022-05-27,0.0
39709,2022-11-25,1184,1,104,Online,Fulfilled,2022-11-29,0.05
39733,2022-07-21,181,1,104,Online,Fulfilled,2022-07-23,0.0
39737,2022-12-21,282,1,7,Field Sales,Fulfilled,2022-12-23,0.0
39739,2022-07-08,2461,1,104,Phone,Returned,2022-07-10,0.05
39780,2022-08-23,1780,1,18,Online,Fulfilled,2022-08-25,0.0
39788,2022-01-27,1659,1,104,Online,Fulfilled,2022-01-30,0.05
39796,2022-11-02,1902,1,104,Online,Fulfilled,2022-11-06,0.05
39834,2022-11-07,1009,1,279,Online,Fulfilled,2022-11-09,0.0
39853,2022-03-15,433,1,7,Field Sales,Fulfilled,2022-03-20,0.0
39857,2022-08-12,1417,1,6,Phone,Fulfilled,2022-08-17,0.0
39867,2022-01-07,1051,1,104,Field Sales,Fulfilled,2022-01-08,0.1
39871,2022-05-25,2431,1,238,Phone,Fulfilled,2022-05-29,0.0
39891,2022-05-18,1432,1,161,Phone,Fulfilled,2022-05-19,0.0
39892,2022-10-07,1535,1,83,Field Sales,Fulfilled,2022-10-11,0.0
39913,2022-06-27,942,1,83,Phone,Fulfilled,2022-07-01,0.15
39924,2022-09-27,1083,1,6,Field Sales,Fulfilled,2022-09-30,0.0
39930,2022-05-06,993,1,238,Phone,Fulfilled,2022-05-07,0.1
39945,2022-03-29,2018,1,6,Online,Returned,2022-04-01,0.1
39965,2022-12-07,2040,1,104,Phone,Fulfilled,2022-12-11,0.0
39967,2022-10-13,2215,1,18,Field Sales,Fulfilled,2022-10-16,0.15
39975,2022-05-09,2267,1,238,Field Sales,Fulfilled,2022-05-13,0.1
40021,2022-06-23,2214,1,5,Field Sales,Fulfilled,2022-06-27,0.0
40026,2022-02-09,1055,1,6,Online,Fulfilled,2022-02-13,0.0
40028,2022-12-26,1628,1,5,Field Sales,Fulfilled,2022-12-31,0.1
40030,2022-10-20,192,1,5,Online,Fulfilled,2022-10-24,0.0
40067,2022-01-20,1204,1,238,Phone,Fulfilled,2022-01-23,0.0
40070,2022-11-14,2336,1,5,Field Sales,Fulfilled,2022-11-18,0.05
40075,2022-10-31,1474,1,2,Online,Fulfilled,2022-11-02,0.0
40085,2022-08-25,593,1,238,Field Sales,Fulfilled,2022-08-27,0.0
40132,2022-12-07,2494,1,3,Field Sales,Fulfilled,2022-12-12,0.05
40175,2022-04-28,2057,1,7,Phone,Fulfilled,2022-04-30,0.0
40181,2022-09-30,1154,1,104,Phone,Fulfilled,2022-10-02,0.15
40242,2022-06-15,575,1,279,Phone,Fulfilled,2022-06-19,0.0
40252,2022-06-30,1688,1,7,Field Sales,Fulfilled,2022-07-01,0.0
40264,2022-08-16,2073,1,161,Field Sales,Returned,2022-08-21,0.0
40277,2022-09-05,1077,1,104,Field Sales,Fulfilled,2022-09-06,0.0
40313,2022-03-15,854,1,161,Field Sales,Fulfilled,2022-03-19,0.05
40314,2022-07-07,2164,1,18,Online,Fulfilled,2022-07-09,0.0
40322,2022-02-21,2329,1,6,Phone,Fulfilled,2022-02-23,0.0
40354,2022-08-17,1655,1,6,Field Sales,Fulfilled,2022-08-21,0.0
40377,2022-12-02,2495,1,238,Field Sales,Fulfilled,2022-12-06,0.0
40388,2022-01-21,808,1,5,Field Sales,Fulfilled,2022-01-25,0.0
40417,2022-11-23,200,1,238,Field Sales,Fulfilled,2022-11-28,0.0
40419,2022-09-06,2074,1,83,Field Sales,Fulfilled,2022-09-08,0.05
40445,2022-10-11,1271,1,7,Phone,Fulfilled,2022-10-13,0.0
40458,2022-10-28,2045,1,18,Phone,Fulfilled,2022-10-30,0.0
40483,2022-08-02,1644,1,3,Phone,Fulfilled,2022-08-04,0.1
40487,2022-07-28,596,1,5,Online,Returned,2022-07-30,0.0
40489,2022-03-25,374,1,161,Field Sales,Fulfilled,2022-03-28,0.0
40505,2022-12-13,660,1,238,Field Sales,Fulfilled,2022-12-17,0.15
40512,2022-02-24,1542,1,5,Phone,Fulfilled,2022-02-25,0.0
40519,2022-04-27,1256,1,104,Field Sales,Fulfilled,2022-05-01,0.0
40520,2022-11-02,2363,1,238,Phone,Fulfilled,2022-11-06,0.05
40521,2022-06-15,165,1,3,Online,Fulfilled,2022-06-19,0.0
40545,2022-01-20,236,1,3,Online,Fulfilled,2022-01-22,0.0
40551,2022-12-27,1449,1,18,Online,Fulfilled,2022-12-31,0.0
40573,2022-12-05,117,1,6,Phone,Fulfilled,2022-12-07,0.0
40580,2022-01-10,2201,1,7,Field Sales,Fulfilled,2022-01-15,0.0
40582,2022-11-14,1926,1,7,Field Sales,Fulfilled,2022-11-17,0.0
40615,2022-07-30,2388,1,238,Field Sales,Fulfilled,2022-07-31,0.0
40624,2022-08-18,882,1,5,Field Sales,Fulfilled,2022-08-20,0.05
40630,2022-08-06,2283,1,2,Field Sales,Returned,2022-08-10,0.15
40654,2022-10-03,2160,1,279,Field Sales,Fulfilled,2022-10-08,0.0
40659,2022-11-02,2357,1,7,Field Sales,Fulfilled,2022-11-07,0.05
40676,2022-11-18,1289,1,3,Field Sales,Fulfilled,2022-11-21,0.1
40677,2022-12-15,2191,1,5,Field Sales,Fulfilled,2022-12-19,0.0
40701,2022-11-28,453,1,7,Field Sales,Fulfilled,2022-12-01,0.1
40709,2022-12-16,1694,1,5,Phone,Fulfilled,2022-12-21,0.05
40713,2022-02-28,2158,1,83,Phone,Fulfilled,2022-03-03,0.0
40759,2022-03-15,2009,1,3,Phone,Fulfilled,2022-03-17,0.05
40769,2022-10-14,7,1,2,Phone,Fulfilled,2022-10-19,0.05
40779,2022-07-28,2383,1,83,Field Sales,Fulfilled,2022-08-01,0.15
40784,2022-04-08,460,1,238,Field Sales,Fulfilled,2022-04-10,0.0
40786,2022-06-27,651,1,83,Phone,Fulfilled,2022-06-28,0.0
40789,2022-03-31,311,1,161,Phone,Fulfilled,2022-04-02,0.0
40820,2022-12-16,2014,1,279,Phone,Fulfilled,2022-12-19,0.0
40862,2022-09-29,822,1,3,Field Sales,Fulfilled,2022-10-01,0.0
40863,2022-01-04,2269,1,6,Field Sales,Fulfilled,2022-01-06,0.0
40869,2022-01-11,304,1,238,Phone,Fulfilled,2022-01-15,0.0
40874,2022-01-07,841,1,6,Field Sales,Fulfilled,2022-01-12,0.0
40916,2022-11-23,1948,1,6,Phone,Fulfilled,2022-11-25,0.1
40922,2022-08-04,1509,1,18,Field Sales,Fulfilled,2022-08-09,0.0
40946,2022-04-14,307,1,83,Field Sales,Returned,2022-04-15,0.05
40967,2022-09-12,2313,1,18,Phone,Fulfilled,2022-09-13,0.0
40971,2022-09-07,2362,1,5,Field Sales,Fulfilled,2022-09-10,0.05
41002,2022-09-23,545,1,5,Field Sales,Fulfilled,2022-09-24,0.1
41022,2022-01-18,1562,1,7,Phone,Fulfilled,2022-01-23,0.05
41042,2022-11-18,731,1,104,Field Sales,Fulfilled,2022-11-23,0.0
41062,2022-11-01,1460,1,279,Field Sales,Fulfilled,2022-11-05,0.0
41083,2022-11-21,2104,1,6,Phone,Fulfilled,2022-11-25,0.1
41097,2022-04-02,551,1,83,Phone,Fulfilled,2022-04-06,0.0
41098,2022-11-25,484,1,6,Field Sales,Fulfilled,2022-11-29,0.0
41112,2022-04-28,390,1,5,Field Sales,Fulfilled,2022-04-30,0.0
41118,2022-10-28,2112,1,83,Online,Fulfilled,2022-10-31,0.05
41130,2022-06-16,810,1,83,Field Sales,Fulfilled,2022-06-18,0.05
41138,2022-03-20,306,1,2,Phone,Fulfilled,2022-03-23,0.05
41156,2022-05-12,1283,1,238,Field Sales,Fulfilled,2022-05-13,0.0
41166,2022-03-30,547,1,5,Field Sales,Fulfilled,2022-04-03,0.05
41190,2022-10-12,979,1,238,Online,Fulfilled,2022-10-13,0.15
41191,2022-07-12,298,1,6,Phone,Fulfilled,2022-07-14,0.1
41197,2022-01-06,11,1,161,Phone,Fulfilled,2022-01-07,0.15
41200,2022-10-05,2172,1,7,Field Sales,Fulfilled,2022-10-10,0.0
41278,2022-09-13,392,1,238,Phone,Cancelled,,0.0
41283,2022-10-20,92,1,104,Field Sales,Fulfilled,2022-10-22,0.0
41292,2022-11-24,555,1,279,Phone,Cancelled,,0.0
41294,2022-09-12,1724,1,83,Field Sales,Fulfilled,2022-09-16,0.0
41301,2022-08-22,368,1,279,Phone,Cancelled,,0.0
41304,2022-06-22,656,1,279,Phone,Fulfilled,2022-06-23,0.15
41322,2022-07-05,138,1,161,Field Sales,Fulfilled,2022-07-07,0.05
41381,2022-10-28,2052,1,83,Phone,Fulfilled,2022-10-30,0.0
41387,2022-05-24,2409,1,6,Phone,Fulfilled,2022-05-25,0.0
41390,2022-09-06,688,1,5,Field Sales,Fulfilled,2022-09-09,0.0
41409,2022-02-23,872,1,161,Online,Fulfilled,2022-02-27,0.0
41410,2022-10-31,1409,1,238,Phone,Fulfilled,2022-11-02,0.0
41412,2022-01-01,703,1,161,Online,Fulfilled,2022-01-04,0.0
41414,2022-07-14,53,1,5,Field Sales,Cancelled,,0.1
41420,2022-03-16,2456,1,83,Field Sales,Fulfilled,2022-03-17,0.0
41432,2022-12-10,1008,1,18,Field Sales,Fulfilled,2022-12-12,0.1
41451,2022-02-24,314,1,238,Field Sales,Fulfilled,2022-02-25,0.05
41474,2022-12-16,227,1,104,Phone,Fulfilled,2022-12-18,0.0
41550,2022-11-28,1924,1,3,Field Sales,Fulfilled,2022-12-03,0.1
41555,2022-02-16,978,1,279,Phone,Returned,2022-02-18,0.05
41559,2022-11-05,2015,1,238,Field Sales,Cancelled,,0.05
41585,2022-03-04,1747,1,18,Field Sales,Fulfilled,2022-03-07,0.0
41616,2022-09-22,918,1,18,Phone,Fulfilled,2022-09-24,0.05
41624,2022-07-25,1706,1,2,Field Sales,Fulfilled,2022-07-29,0.1
41649,2022-01-19,1146,1,238,Field Sales,Fulfilled,2022-01-22,0.05
41665,2022-12-21,1950,1,3,Field Sales,Fulfilled,2022-12-25,0.0
41666,2022-10-25,1438,1,238,Field Sales,Fulfilled,2022-10-27,0.05
41673,2022-11-05,1750,1,3,Field Sales,Fulfilled,2022-11-10,0.0
41675,2022-04-19,2052,1,3,Phone,Fulfilled,2022-04-20,0.0
41685,2022-08-11,1003,1,104,Phone,Fulfilled,2022-08-16,0.0
41699,2022-07-21,659,1,7,Phone,Fulfilled,2022-07-25,0.05
41728,2022-12-06,816,1,3,Field Sales,Fulfilled,2022-12-10,0.1
41729,2022-10-14,318,1,83,Field Sales,Fulfilled,2022-10-19,0.0
41796,2022-11-10,584,1,279,Field Sales,Fulfilled,2022-11-13,0.05
41846,2022-02-10,945,1,2,Field Sales,Fulfilled,2022-02-12,0.0
41881,2022-03-12,758,1,3,Field Sales,Fulfilled,2022-03-17,0.05
41905,2022-11-15,1637,1,104,Phone,Fulfilled,2022-11-17,0.1
41908,2022-05-19,476,1,238,Field Sales,Returned,2022-05-23,0.05
41919,2022-06-22,1757,1,238,Field Sales,Fulfilled,2022-06-24,0.05
41929,2022-07-27,243,1,279,Field Sales,Fulfilled,2022-08-01,0.05
41933,2022-12-12,2012,1,6,Phone,Fulfilled,2022-12-16,0.0
41943,2022-12-29,1873,1,2,Field Sales,Fulfilled,2023-01-02,0.05
41982,2022-12-14,1295,1,161,Field Sales,Fulfilled,2022-12-16,0.0
41985,2022-01-05,881,1,6,Phone,Fulfilled,2022-01-08,0.05
42011,2022-09-09,1754,1,279,Phone,Fulfilled,2022-09-13,0.0
42012,2022-04-15,2197,1,2,Phone,Fulfilled,2022-04-17,0.05
42016,2022-06-24,2391,1,279,Online,Fulfilled,2022-06-28,0.05
42035,2022-06-19,1751,1,18,Online,Fulfilled,2022-06-23,0.0
42040,2022-12-12,163,1,104,Field Sales,Fulfilled,2022-12-17,0.1
42056,2022-01-04,495,1,18,Field Sales,Fulfilled,2022-01-05,0.1
42070,2022-12-08,161,1,104,Online,Fulfilled,2022-12-11,0.0
42091,2022-09-09,37,1,161,Online,Fulfilled,2022-09-11,0.0
42139,2022-01-12,2447,1,2,Field Sales,Fulfilled,2022-01-14,0.0
42165,2022-06-27,415,1,3,Field Sales,Fulfilled,2022-06-30,0.05
42170,2022-01-10,2210,1,83,Field Sales,Fulfilled,2022-01-12,0.0
42171,2022-06-01,1593,1,238,Online,Returned,2022-06-05,0.0
42226,2022-08-24,2398,1,279,Online,Fulfilled,2022-08-29,0.1
42231,2022-09-06,1576,1,104,Field Sales,Fulfilled,2022-09-07,0.1
42232,2022-07-14,1287,1,161,Field Sales,Fulfilled,2022-07-16,0.0
42247,2022-03-15,2484,1,18,Field Sales,Returned,2022-03-19,0.0
42253,2022-09-27,1278,1,83,Online,Returned,2022-09-30,0.0
42258,2022-06-01,1077,1,161,Online,Fulfilled,2022-06-05,0.05
42260,2022-06-14,2063,1,279,Field Sales,Fulfilled,2022-06-19,0.1
42272,2022-11-24,2401,1,2,Phone,Fulfilled,2022-11-29,0.0
42289,2022-06-01,1400,1,7,Field Sales,Fulfilled,2022-06-06,0.0
42301,2022-06-20,768,1,5,Field Sales,Fulfilled,2022-06-22,0.05
42306,2022-04-06,1027,1,5,Phone,Fulfilled,2022-04-10,0.05
42318,2022-03-11,2390,1,7,Field Sales,Fulfilled,2022-03-13,0.05
42374,2022-02-07,1851,1,5,Phone,Fulfilled,2022-02-09,0.0
42386,2022-08-25,1949,1,161,Phone,Fulfilled,2022-08-27,0.0
42396,2022-08-07,2373,1,18,Phone,Returned,2022-08-08,0.1
42406,2022-01-04,1375,1,238,Field Sales,Returned,2022-01-08,0.15
42407,2022-10-03,1542,1,6,Field Sales,Fulfilled,2022-10-06,0.15
42432,2022-10-19,723,1,18,Phone,Fulfilled,2022-10-22,0.05
42434,2022-10-13,895,1,7,Phone,Fulfilled,2022-10-14,0.05
