ORDER_NO,CUST_ID,BRANCH,ORDER_DT,SHIP_DT,STATUS,AMT
ORD0016310,477,1,03/23/2022,03/27/2022,FULFILLED,"$1,010.81"
ORD0002774,2458,1,06/22/2022,06/27/2022,FULFILLED,$758.16
ORD0045961,1376,1,02/11/2022,02/12/2022,FULFILLED,$296.48
ORD0013566,1130,1,08/17/2022,08/21/2022,FULFILLED,$672.30
ORD0051608,977,1,09/03/2022,09/07/2022,RETURNED,$75.60
ORD0014070,1108,1,11/07/2022,11/12/2022,RETURNED,$174.67
ORD0004837,1489,1,10/20/2022,,CANCELLED,"$1,274.18"
ORD0037414,2127,1,06/10/2022,06/11/2022,FULFILLED,"$1,516.62"
ORD0068367,2416,1,01/10/2022,01/15/2022,FULFILLED,"$1,208.44"
ORD0039737,282,1,12/21/2022,12/23/2022,FULFILLED,$821.68
ORD0069712,1188,1,06/10/2022,06/15/2022,FULFILLED,"$1,167.26"
ORD0070703,1639,1,12/07/2022,,CANCELLED,$724.63
ORD0021493,813,1,12/01/2022,12/02/2022,FULFILLED,$208.39
ORD0005225,1326,1,05/05/2022,05/08/2022,RETURNED,"$1,804.11"
ORD0048144,814,1,01/17/2022,01/20/2022,FULFILLED,"$1,460.81"
ORD0009919,256,1,10/04/2022,10/06/2022,FULFILLED,$656.66
ORD0040789,311,1,03/31/2022,04/02/2022,FULFILLED,$350.52
ORD0067803,2495,1,11/04/2022,,CANCELLED,$805.64
ORD0039709,1184,1,11/25/2022,11/29/2022,FULFILLED,$967.93
ORD0028363,216,1,07/28/2022,07/29/2022,FULFILLED,$545.26
ORD0058366,392,1,02/03/2022,02/05/2022,FULFILLED,$804.28
ORD0027264,990,1,02/03/2022,02/06/2022,FULFILLED,"$1,032.13"
ORD0042820,1363,1,09/06/2022,09/08/2022,FULFILLED,$434.08
ORD0067755,267,1,05/18/2022,05/22/2022,FULFILLED,$453.03
ORD0011151,755,1,12/15/2022,12/16/2022,FULFILLED,$537.36
ORD0044474,2229,1,05/23/2022,05/27/2022,FULFILLED,$638.23
ORD0039892,1535,1,10/07/2022,10/11/2022,FULFILLED,"$1,186.51"
ORD0055661,1064,1,04/11/2022,04/12/2022,FULFILLED,$322.00
ORD0015945,43,1,11/03/2022,11/06/2022,FULFILLED,$566.92
ORD0060730,1789,1,11/27/2022,11/30/2022,FULFILLED,$76.33
ORD0015198,1491,1,10/24/2022,10/26/2022,FULFILLED,"$1,014.28"
ORD0038714,487,1,02/14/2022,02/18/2022,FULFILLED,"$1,072.74"
ORD0000659,950,1,11/14/2022,11/18/2022,FULFILLED,$666.08
ORD0023650,432,1,04/10/2022,04/11/2022,FULFILLED,$824.81
ORD0002297,1446,1,01/20/2022,,CANCELLED,"$1,728.12"
ORD0031534,269,1,10/13/2022,10/18/2022,FULFILLED,$374.72
ORD0014506,1844,1,12/20/2022,,CANCELLED,$612.32
ORD0009732,1349,1,08/21/2022,08/22/2022,FULFILLED,$348.68
ORD0028527,2008,1,02/01/2022,02/05/2022,FULFILLED,"$1,522.39"
ORD0037033,2342,1,11/07/2022,11/08/2022,FULFILLED,$446.26
ORD0005285,792,1,06/08/2022,06/13/2022,RETURNED,"$3,415.69"
ORD0033952,709,1,05/24/2022,05/28/2022,FULFILLED,$743.50
ORD0025108,1413,1,06/06/2022,06/08/2022,FULFILLED,$244.15
ORD0051229,2304,1,09/17/2022,09/19/2022,RETURNED,$283.00
ORD0056505,2372,1,05/19/2022,05/22/2022,FULFILLED,"$2,441.57"
ORD0053448,1975,1,07/14/2022,07/15/2022,FULFILLED,$983.96
ORD0023948,1999,1,10/10/2022,10/14/2022,FULFILLED,$645.11
ORD0008311,1450,1,03/04/2022,03/07/2022,FULFILLED,$871.07
ORD0028832,590,1,02/08/2022,02/09/2022,FULFILLED,$272.05
ORD0039132,1179,1,01/09/2022,01/12/2022,FULFILLED,$523.40
ORD0032600,561,1,02/14/2022,02/18/2022,FULFILLED,$118.20
ORD0040545,236,1,01/20/2022,01/22/2022,FULFILLED,$27.28
ORD0062612,2265,1,01/31/2022,02/01/2022,FULFILLED,$674.58
ORD0062457,246,1,03/06/2022,03/09/2022,FULFILLED,$683.20
ORD0011526,113,1,01/11/2022,01/14/2022,FULFILLED,$35.70
ORD0065456,2100,1,09/01/2022,09/03/2022,FULFILLED,$137.06
ORD0065319,1731,1,01/05/2022,01/08/2022,FULFILLED,$677.18
ORD0023067,436,1,05/25/2022,05/27/2022,FULFILLED,$997.36
ORD0069307,1397,1,11/21/2022,,CANCELLED,$218.96
ORD0001986,1205,1,11/26/2022,11/30/2022,FULFILLED,$62.64
ORD0016113,875,1,06/07/2022,06/11/2022,FULFILLED,$757.39
ORD0015692,214,1,07/27/2022,08/01/2022,FULFILLED,$948.11
ORD0054983,2418,1,10/05/2022,10/10/2022,FULFILLED,$39.06
ORD0018108,2413,1,02/11/2022,02/15/2022,FULFILLED,"$1,856.88"
ORD0057155,1569,1,08/20/2022,08/25/2022,FULFILLED,$882.07
ORD0047597,1813,1,04/07/2022,04/11/2022,FULFILLED,$678.24
ORD0033664,636,1,12/12/2022,12/14/2022,RETURNED,$247.52
ORD0049041,2405,1,09/15/2022,09/18/2022,FULFILLED,$474.20
ORD0056702,783,1,06/02/2022,06/07/2022,FULFILLED,"$1,029.49"
ORD0019379,1681,1,03/07/2022,03/12/2022,FULFILLED,$86.49
ORD0020606,298,1,04/27/2022,04/29/2022,FULFILLED,"$1,347.94"
ORD0019003,2026,1,05/11/2022,05/12/2022,FULFILLED,"$1,239.10"
ORD0056854,2447,1,11/21/2022,11/24/2022,FULFILLED,$409.91
ORD0007678,1513,1,01/03/2022,01/04/2022,FULFILLED,$682.42
ORD0035611,2193,1,06/21/2022,06/24/2022,FULFILLED,$339.76
ORD0055511,2015,1,11/22/2022,11/25/2022,FULFILLED,$325.41
ORD0034851,503,1,10/06/2022,10/09/2022,FULFILLED,$916.93
ORD0035549,1522,1,01/31/2022,,CANCELLED,"$2,927.86"
ORD0033391,1625,1,11/07/2022,11/10/2022,FULFILLED,$435.89
ORD0006324,1019,1,10/04/2022,10/07/2022,FULFILLED,$369.78
ORD0070171,1166,1,06/08/2022,06/12/2022,FULFILLED,"$1,557.16"
ORD0046485,822,1,06/21/2022,06/22/2022,FULFILLED,$358.23
ORD0000016,519,1,09/14/2022,09/15/2022,FULFILLED,"$1,463.04"
ORD0041929,243,1,07/27/2022,08/01/2022,FULFILLED,"$1,333.41"
ORD0032753,640,1,07/26/2022,,CANCELLED,"$1,407.09"
ORD0071353,462,1,02/19/2022,02/22/2022,FULFILLED,"$2,079.93"
ORD0049147,1118,1,02/24/2022,02/27/2022,FULFILLED,"$2,067.63"
ORD0002804,1305,1,02/01/2022,02/03/2022,FULFILLED,"$1,110.93"
ORD0071932,2149,1,11/17/2022,11/20/2022,RETURNED,"$2,584.97"
ORD0006068,1461,1,04/28/2022,05/01/2022,RETURNED,$279.74
ORD0015544,2457,1,02/13/2022,02/14/2022,FULFILLED,$188.10
ORD0050798,1441,1,08/04/2022,08/07/2022,FULFILLED,$866.62
ORD0028332,2195,1,11/03/2022,11/06/2022,FULFILLED,$768.56
ORD0049857,1992,1,01/26/2022,01/27/2022,FULFILLED,$342.76
ORD0065379,1634,1,07/27/2022,07/29/2022,FULFILLED,$326.06
ORD0034861,2483,1,02/23/2022,02/24/2022,FULFILLED,$247.33
ORD0001561,2474,1,11/21/2022,11/26/2022,FULFILLED,$434.39
ORD0015610,1434,1,06/14/2022,06/19/2022,FULFILLED,$48.04
ORD0020890,1114,1,11/11/2022,11/15/2022,FULFILLED,$773.89
ORD0055597,1588,1,06/20/2022,06/22/2022,RETURNED,"$1,838.00"
ORD0060827,2292,1,04/18/2022,04/20/2022,FULFILLED,$481.10
ORD0043144,617,1,08/22/2022,08/23/2022,FULFILLED,$399.43
ORD0056163,123,1,05/12/2022,05/14/2022,FULFILLED,$388.22
ORD0025107,2267,1,09/06/2022,09/10/2022,FULFILLED,$597.11
ORD0001265,2081,1,10/18/2022,,CANCELLED,$701.03
ORD0030312,1674,1,06/05/2022,06/10/2022,FULFILLED,$85.88
ORD0070931,1390,1,09/21/2022,09/24/2022,FULFILLED,$440.67
ORD0008237,199,1,05/31/2022,06/04/2022,FULFILLED,"$1,243.52"
ORD0005862,690,1,11/08/2022,11/13/2022,FULFILLED,"$1,239.13"
ORD0048107,1610,1,01/24/2022,01/29/2022,FULFILLED,$558.14
ORD0016967,2289,1,12/01/2022,12/06/2022,FULFILLED,$355.16
ORD0041390,688,1,09/06/2022,09/09/2022,FULFILLED,$132.16
ORD0047582,702,1,09/13/2022,09/17/2022,FULFILLED,"$1,027.85"
ORD0022003,397,1,07/15/2022,07/19/2022,FULFILLED,"$1,886.78"
ORD0053612,216,1,08/22/2022,08/24/2022,FULFILLED,"$1,301.56"
ORD0001801,809,1,12/22/2022,12/24/2022,FULFILLED,"$1,767.53"
ORD0012062,574,1,07/26/2022,07/31/2022,FULFILLED,"$1,444.92"
ORD0004654,675,1,03/08/2022,03/11/2022,FULFILLED,$85.82
ORD0047635,1996,1,07/18/2022,,CANCELLED,$490.27
ORD0070556,350,1,03/06/2022,03/07/2022,FULFILLED,$533.52
ORD0041292,555,1,11/24/2022,,CANCELLED,$63.12
ORD0033327,488,1,10/24/2022,10/29/2022,FULFILLED,$309.47
ORD0039834,1009,1,11/07/2022,11/09/2022,FULFILLED,$926.80
ORD0007858,787,1,08/19/2022,08/21/2022,FULFILLED,"$1,624.18"
ORD0065216,814,1,09/15/2022,09/16/2022,FULFILLED,$170.66
ORD0032060,170,1,10/05/2022,,CANCELLED,"$1,239.59"
ORD0007369,1988,1,07/29/2022,,CANCELLED,$625.90
ORD0062449,375,1,11/15/2022,11/17/2022,FULFILLED,"$1,645.33"
ORD0027440,1781,1,12/02/2022,12/04/2022,FULFILLED,"$1,386.32"
ORD0034343,1719,1,05/12/2022,05/14/2022,FULFILLED,$504.43
ORD0027268,1626,1,08/04/2022,08/05/2022,RETURNED,$367.59
ORD0037754,1822,1,12/10/2022,12/11/2022,FULFILLED,$789.76
ORD0030420,186,1,11/19/2022,11/21/2022,FULFILLED,"$2,866.30"
ORD0070700,1812,1,03/25/2022,03/29/2022,FULFILLED,$472.80
ORD0069155,2203,1,09/07/2022,09/11/2022,FULFILLED,"$1,020.17"
ORD0035072,672,1,12/10/2022,12/11/2022,FULFILLED,$838.43
ORD0001449,2047,1,11/09/2022,11/10/2022,FULFILLED,"$2,915.63"
ORD0051861,101,1,12/06/2022,12/09/2022,FULFILLED,$681.94
ORD0052980,1720,1,07/04/2022,07/08/2022,FULFILLED,$591.47
ORD0065966,411,1,12/13/2022,12/15/2022,FULFILLED,"$2,200.41"
ORD0033290,778,1,07/19/2022,07/20/2022,FULFILLED,"$1,771.94"
ORD0047607,1855,1,12/09/2022,12/14/2022,FULFILLED,$654.98
ORD0063269,1540,1,12/06/2022,12/09/2022,FULFILLED,$48.80
ORD0030254,364,1,10/24/2022,10/28/2022,FULFILLED,$560.02
ORD0012159,1737,1,09/21/2022,09/23/2022,FULFILLED,$645.25
ORD0047806,453,1,09/12/2022,09/14/2022,FULFILLED,$221.78
ORD0000394,1254,1,08/31/2022,09/05/2022,FULFILLED,"$1,258.58"
ORD0024309,2270,1,10/14/2022,10/16/2022,FULFILLED,"$2,225.67"
ORD0003194,807,1,11/11/2022,11/13/2022,FULFILLED,"$1,595.46"
ORD0067999,725,1,03/14/2022,03/17/2022,FULFILLED,$117.48
ORD0030436,501,1,12/07/2022,12/11/2022,FULFILLED,"$2,241.02"
ORD0062259,873,1,07/18/2022,07/22/2022,FULFILLED,"$3,949.65"
ORD0069037,680,1,09/20/2022,09/24/2022,FULFILLED,$789.27
ORD0035898,183,1,07/19/2022,07/21/2022,RETURNED,$934.32
ORD0055910,256,1,10/01/2022,10/03/2022,FULFILLED,$244.39
ORD0026447,823,1,09/01/2022,09/02/2022,FULFILLED,$85.32
ORD0057683,604,1,06/14/2022,06/18/2022,FULFILLED,$240.04
ORD0001975,2088,1,08/18/2022,08/22/2022,FULFILLED,$227.76
ORD0034977,249,1,09/15/2022,09/18/2022,FULFILLED,$219.25
ORD0005929,945,1,11/29/2022,11/30/2022,FULFILLED,$104.39
ORD0017146,1870,1,02/18/2022,02/23/2022,FULFILLED,$785.62
ORD0020086,456,1,09/09/2022,09/10/2022,FULFILLED,$602.37
ORD0006725,1971,1,07/26/2022,07/29/2022,FULFILLED,$731.10
ORD0064053,1308,1,11/25/2022,11/29/2022,FULFILLED,$693.00
ORD0007728,133,1,03/18/2022,03/21/2022,FULFILLED,"$1,274.37"
ORD0056932,1021,1,01/19/2022,01/21/2022,FULFILLED,"$1,278.72"
ORD0063991,145,1,11/02/2022,11/06/2022,RETURNED,$539.90
ORD0003428,776,1,09/12/2022,09/16/2022,FULFILLED,$535.38
ORD0038875,2192,1,05/24/2022,05/25/2022,RETURNED,$55.23
ORD0037095,1238,1,01/26/2022,01/29/2022,FULFILLED,$512.57
ORD0032935,2004,1,06/27/2022,06/29/2022,FULFILLED,$351.75
ORD0062467,2218,1,09/25/2022,09/29/2022,FULFILLED,$899.80
ORD0022186,933,1,04/12/2022,04/16/2022,FULFILLED,"$3,872.58"
ORD0069335,2100,1,10/10/2022,10/15/2022,FULFILLED,$484.39
ORD0003579,1937,1,06/25/2022,06/27/2022,FULFILLED,$958.64
ORD0068667,1036,1,06/23/2022,06/28/2022,FULFILLED,$252.73
ORD0069070,357,1,08/11/2022,08/13/2022,FULFILLED,$366.01
ORD0019859,1054,1,06/09/2022,06/11/2022,FULFILLED,"$1,890.88"
ORD0007959,1331,1,09/16/2022,09/20/2022,RETURNED,$248.55
ORD0060064,506,1,03/07/2022,03/12/2022,FULFILLED,$811.44
ORD0039975,2267,1,05/09/2022,05/13/2022,FULFILLED,$622.82
ORD0046424,2006,1,02/18/2022,02/22/2022,FULFILLED,$124.93
ORD0042171,1593,1,06/01/2022,06/05/2022,RETURNED,$423.01
ORD0067026,467,1,04/26/2022,05/01/2022,FULFILLED,"$1,779.87"
ORD0066465,1338,1,04/22/2022,04/25/2022,FULFILLED,"$1,083.12"
ORD0018001,2122,1,10/01/2022,10/05/2022,FULFILLED,$569.66
ORD0009360,1868,1,07/12/2022,07/15/2022,FULFILLED,"$1,158.29"
ORD0026400,1254,1,07/03/2022,07/05/2022,FULFILLED,"$1,634.62"
ORD0002611,1915,1,07/12/2022,,CANCELLED,$19.08
ORD0068497,741,1,11/29/2022,12/01/2022,FULFILLED,"$3,370.84"
ORD0016431,751,1,10/10/2022,10/15/2022,FULFILLED,$172.71
ORD0050432,1213,1,05/02/2022,05/03/2022,FULFILLED,$646.63
ORD0018084,2074,1,10/19/2022,10/24/2022,FULFILLED,$734.51
ORD0001521,2081,1,03/24/2022,03/27/2022,FULFILLED,$621.38
ORD0047546,931,1,05/10/2022,05/12/2022,FULFILLED,"$1,850.15"
ORD0007804,35,1,09/05/2022,09/06/2022,FULFILLED,$270.07
ORD0001849,505,1,09/29/2022,10/01/2022,FULFILLED,$861.99
ORD0007910,1298,1,12/21/2022,12/26/2022,FULFILLED,"$1,240.91"
ORD0030503,1431,1,05/18/2022,05/19/2022,FULFILLED,$201.33
ORD0000835,1979,1,07/08/2022,07/12/2022,FULFILLED,"$1,028.31"
ORD0067086,1332,1,08/24/2022,08/29/2022,RETURNED,$668.84
ORD0015612,292,1,11/04/2022,11/09/2022,FULFILLED,$773.95
ORD0027652,379,1,11/23/2022,11/24/2022,FULFILLED,$356.76
ORD0020927,922,1,10/11/2022,10/12/2022,FULFILLED,$199.03
ORD0018132,1339,1,12/30/2022,12/31/2022,FULFILLED,"$3,976.96"
ORD0016234,671,1,11/08/2022,11/11/2022,FULFILLED,$273.10
ORD0006758,502,1,12/01/2022,,CANCELLED,$538.36
ORD0001812,1933,1,12/09/2022,12/10/2022,FULFILLED,$575.81
ORD0064351,1014,1,12/05/2022,12/08/2022,FULFILLED,$208.61
ORD0006154,1999,1,03/31/2022,04/02/2022,FULFILLED,$26.20
ORD0003952,1011,1,08/17/2022,08/18/2022,RETURNED,"$1,786.34"
ORD0069910,527,1,04/22/2022,04/23/2022,FULFILLED,$524.59
ORD0016558,48,1,05/27/2022,06/01/2022,FULFILLED,$491.64
ORD0010230,411,1,12/22/2022,12/23/2022,FULFILLED,$356.20
ORD0070898,1323,1,03/07/2022,,CANCELLED,$259.84
ORD0009102,1719,1,10/26/2022,10/28/2022,FULFILLED,$747.03
ORD0050140,401,1,03/14/2022,03/19/2022,FULFILLED,$282.28
ORD0021472,717,1,06/15/2022,06/19/2022,FULFILLED,"$2,710.12"
ORD0056377,2259,1,04/12/2022,04/13/2022,FULFILLED,$197.62
ORD0067870,925,1,09/12/2022,09/13/2022,FULFILLED,$628.30
ORD0067050,2462,1,02/25/2022,02/26/2022,FULFILLED,"$1,847.64"
ORD0050267,331,1,02/01/2022,02/03/2022,FULFILLED,"$1,110.68"
ORD0018826,186,1,08/12/2022,08/14/2022,FULFILLED,$7.40
ORD0057004,888,1,05/09/2022,05/11/2022,RETURNED,$541.30
ORD0039796,1902,1,11/02/2022,11/06/2022,FULFILLED,$94.72
ORD0066947,407,1,01/07/2022,01/10/2022,RETURNED,$569.32
ORD0057762,563,1,07/14/2022,07/15/2022,FULFILLED,$519.57
ORD0024197,782,1,08/09/2022,08/13/2022,RETURNED,$534.42
ORD0063580,1057,1,05/02/2022,05/03/2022,FULFILLED,"$1,824.40"
ORD0053281,1391,1,02/22/2022,02/25/2022,FULFILLED,$37.00
ORD0031853,1923,1,03/14/2022,03/15/2022,FULFILLED,$208.67
ORD0034397,544,1,03/04/2022,03/08/2022,RETURNED,"$1,726.81"
ORD0026771,928,1,07/04/2022,07/08/2022,FULFILLED,$214.60
ORD0061962,241,1,01/25/2022,01/26/2022,FULFILLED,$13.64
ORD0048495,220,1,11/23/2022,11/24/2022,FULFILLED,"$1,316.23"
ORD0057027,528,1,12/30/2022,01/03/2023,FULFILLED,$593.71
ORD0047227,2026,1,01/27/2022,01/28/2022,FULFILLED,$212.76
ORD0013263,473,1,02/01/2022,,CANCELLED,"$1,255.32"
ORD0009343,736,1,07/07/2022,07/12/2022,FULFILLED,"$1,704.62"
ORD0002569,265,1,10/11/2022,10/15/2022,FULFILLED,$262.40
ORD0068314,780,1,01/05/2022,01/10/2022,FULFILLED,"$1,284.12"
ORD0051717,2358,1,02/03/2022,02/04/2022,FULFILLED,$410.83
ORD0027873,423,1,10/11/2022,10/13/2022,FULFILLED,$280.30
ORD0018130,821,1,10/31/2022,11/04/2022,FULFILLED,$685.98
ORD0023431,314,1,12/23/2022,12/24/2022,FULFILLED,$922.98
ORD0035870,2352,1,06/14/2022,06/15/2022,RETURNED,$307.74
ORD0004041,1007,1,11/22/2022,11/27/2022,FULFILLED,"$1,472.78"
ORD0057485,1523,1,10/19/2022,10/23/2022,FULFILLED,$773.72
ORD0064024,1415,1,04/18/2022,04/21/2022,FULFILLED,"$1,716.00"
ORD0032463,1579,1,02/12/2022,02/15/2022,FULFILLED,$828.21
ORD0004372,400,1,02/09/2022,02/13/2022,FULFILLED,$201.00
ORD0021106,263,1,12/13/2022,12/17/2022,FULFILLED,"$1,309.18"
ORD0051525,1396,1,12/27/2022,12/31/2022,FULFILLED,$958.73
ORD0065548,1943,1,02/18/2022,02/22/2022,FULFILLED,$765.56
ORD0016278,1010,1,03/13/2022,03/15/2022,FULFILLED,$356.23
ORD0063214,1176,1,06/24/2022,06/29/2022,FULFILLED,$215.56
ORD0052287,2039,1,10/23/2022,10/28/2022,RETURNED,$403.22
ORD0065172,867,1,01/07/2022,01/09/2022,FULFILLED,$606.39
ORD0015717,1194,1,04/18/2022,04/22/2022,FULFILLED,$56.85
ORD0011700,442,1,05/20/2022,05/24/2022,FULFILLED,"$1,204.52"
ORD0023669,290,1,03/07/2022,03/09/2022,FULFILLED,"$1,018.57"
ORD0052483,1937,1,09/08/2022,09/10/2022,FULFILLED,$420.98
ORD0058811,1354,1,03/07/2022,03/12/2022,FULFILLED,$333.20
ORD0003880,1748,1,08/17/2022,08/18/2022,FULFILLED,$202.16
ORD0043420,48,1,04/26/2022,05/01/2022,FULFILLED,$199.64
ORD0038985,1391,1,03/04/2022,03/05/2022,FULFILLED,$38.04
ORD0027396,203,1,01/04/2022,01/05/2022,FULFILLED,$991.15
ORD0011631,637,1,11/03/2022,11/04/2022,FULFILLED,"$2,993.37"
ORD0023957,1306,1,10/27/2022,10/28/2022,FULFILLED,$155.67
ORD0018593,2006,1,09/11/2022,09/15/2022,RETURNED,$623.22
ORD0023924,31,1,05/16/2022,05/21/2022,FULFILLED,$466.35
ORD0020270,2055,1,03/25/2022,03/29/2022,FULFILLED,"$2,447.16"
ORD0038743,1971,1,11/24/2022,11/28/2022,FULFILLED,$523.08
ORD0012332,1654,1,06/11/2022,06/16/2022,FULFILLED,$56.46
ORD0033401,714,1,09/29/2022,09/30/2022,FULFILLED,$769.60
ORD0018346,869,1,08/01/2022,08/04/2022,FULFILLED,$542.84
ORD0037564,1895,1,10/03/2022,10/08/2022,FULFILLED,$715.24
ORD0056609,1881,1,01/07/2022,01/08/2022,FULFILLED,$198.15
ORD0004355,585,1,02/10/2022,02/15/2022,FULFILLED,$702.51
ORD0055343,2312,1,09/02/2022,09/04/2022,FULFILLED,$48.30
ORD0070220,755,1,09/07/2022,09/09/2022,FULFILLED,$373.17
ORD0009144,2324,1,06/29/2022,,CANCELLED,"$1,304.71"
ORD0025824,26,1,08/16/2022,08/21/2022,FULFILLED,$766.47
ORD0038154,1369,1,10/25/2022,10/27/2022,FULFILLED,$446.89
ORD0059059,1217,1,04/15/2022,04/16/2022,FULFILLED,"$1,147.58"
ORD0021374,2479,1,12/12/2022,12/13/2022,FULFILLED,$246.22
ORD0032628,1338,1,12/19/2022,12/24/2022,FULFILLED,$244.06
ORD0011819,1748,1,06/30/2022,07/01/2022,FULFILLED,"$1,332.87"
ORD0008249,2147,1,07/27/2022,07/28/2022,FULFILLED,$140.22
ORD0065897,1590,1,03/10/2022,03/12/2022,FULFILLED,$268.24
ORD0059935,2419,1,01/23/2022,01/26/2022,FULFILLED,"$1,203.90"
ORD0043732,1376,1,11/01/2022,11/03/2022,FULFILLED,$586.28
ORD0071002,250,1,11/03/2022,11/08/2022,FULFILLED,"$1,056.51"
ORD0001446,402,1,02/09/2022,02/12/2022,FULFILLED,$360.51
ORD0029763,1137,1,04/25/2022,04/28/2022,FULFILLED,$190.92
ORD0060872,1760,1,06/07/2022,06/12/2022,FULFILLED,$903.15
ORD0019367,920,1,10/04/2022,10/07/2022,FULFILLED,$131.52
ORD0022353,2070,1,09/08/2022,09/13/2022,FULFILLED,"$1,103.94"
ORD0049856,875,1,06/03/2022,06/08/2022,FULFILLED,$912.48
ORD0042247,2484,1,03/15/2022,03/19/2022,RETURNED,$603.36
ORD0046670,1181,1,09/15/2022,09/20/2022,FULFILLED,$852.59
ORD0055819,732,1,09/22/2022,09/27/2022,FULFILLED,"$1,046.88"
ORD0059607,1357,1,11/30/2022,12/01/2022,FULFILLED,"$1,091.58"
ORD0023292,18,1,10/31/2022,11/03/2022,RETURNED,$136.80
ORD0053497,252,1,08/29/2022,08/31/2022,FULFILLED,$512.45
ORD0050573,2133,1,01/24/2022,01/28/2022,FULFILLED,$333.44
ORD0002455,1674,1,10/11/2022,10/12/2022,FULFILLED,$69.58
ORD0032346,161,1,01/19/2022,01/22/2022,FULFILLED,$292.95
ORD0045919,1500,1,05/28/2022,06/01/2022,FULFILLED,$243.75
ORD0014295,691,1,02/01/2022,02/06/2022,FULFILLED,"$1,654.22"
ORD0010666,570,1,05/17/2022,05/18/2022,FULFILLED,$741.08
ORD0056428,727,1,07/11/2022,07/16/2022,FULFILLED,"$2,538.69"
ORD0070939,461,1,06/16/2022,06/18/2022,FULFILLED,$351.63
ORD0039198,1634,1,11/04/2022,11/05/2022,RETURNED,$403.56
ORD0027033,793,1,12/16/2022,12/18/2022,FULFILLED,$783.86
ORD0059966,902,1,09/18/2022,09/23/2022,FULFILLED,$231.28
ORD0059508,1177,1,03/29/2022,04/01/2022,FULFILLED,$904.80
ORD0066951,2448,1,07/11/2022,07/14/2022,FULFILLED,$648.90
ORD0064770,1856,1,11/05/2022,11/10/2022,FULFILLED,$134.94
ORD0043132,320,1,12/18/2022,12/20/2022,FULFILLED,$586.74
ORD0013144,1005,1,12/14/2022,12/17/2022,FULFILLED,$428.96
ORD0067065,354,1,08/30/2022,09/02/2022,FULFILLED,"$1,600.50"
ORD0008859,281,1,03/19/2022,03/22/2022,FULFILLED,$903.63
ORD0006820,2441,1,10/17/2022,10/18/2022,FULFILLED,"$1,917.55"
ORD0039040,110,1,04/13/2022,04/14/2022,FULFILLED,"$1,381.33"
ORD0007046,1403,1,11/18/2022,11/21/2022,FULFILLED,$329.82
ORD0054348,484,1,02/05/2022,02/10/2022,FULFILLED,"$1,813.15"
ORD0017938,672,1,10/19/2022,10/22/2022,FULFILLED,$817.22
ORD0055588,364,1,10/18/2022,10/22/2022,FULFILLED,$736.48
ORD0010141,1960,1,05/15/2022,,CANCELLED,$107.69
ORD0056737,1219,1,05/16/2022,05/19/2022,FULFILLED,"$3,854.88"
ORD0003258,2372,1,08/10/2022,08/14/2022,FULFILLED,$929.76
ORD0002628,2295,1,05/30/2022,06/03/2022,FULFILLED,"$1,085.40"
ORD0039553,1846,1,04/04/2022,04/07/2022,FULFILLED,"$1,346.10"
ORD0033341,383,1,06/06/2022,06/11/2022,FULFILLED,$592.38
ORD0024223,1898,1,07/05/2022,07/10/2022,FULFILLED,$372.71
ORD0010868,1103,1,03/23/2022,03/28/2022,FULFILLED,"$1,479.72"
ORD0054472,1766,1,12/08/2022,12/12/2022,FULFILLED,$324.96
ORD0008507,564,1,11/04/2022,11/06/2022,FULFILLED,$661.50
ORD0028778,447,1,03/17/2022,03/20/2022,FULFILLED,$756.12
ORD0063501,191,1,01/22/2022,,CANCELLED,$89.28
ORD0037188,1575,1,10/06/2022,10/07/2022,FULFILLED,"$1,333.34"
ORD0032981,290,1,07/28/2022,07/29/2022,FULFILLED,$192.82
ORD0041097,551,1,04/02/2022,04/06/2022,FULFILLED,"$1,478.61"
ORD0065537,2016,1,12/24/2022,12/29/2022,FULFILLED,$645.67
ORD0049206,1093,1,04/25/2022,04/30/2022,FULFILLED,"$3,011.89"
ORD0005278,1664,1,09/03/2022,09/06/2022,FULFILLED,$221.22
ORD0034179,1102,1,03/08/2022,03/12/2022,FULFILLED,"$2,326.99"
ORD0025078,553,1,06/09/2022,06/13/2022,FULFILLED,"$2,200.28"
ORD0051424,814,1,12/21/2022,12/23/2022,RETURNED,$58.24
ORD0059363,715,1,11/18/2022,11/19/2022,FULFILLED,"$1,044.07"
ORD0011348,351,1,06/16/2022,06/19/2022,FULFILLED,$852.96
ORD0002964,1290,1,03/26/2022,03/30/2022,FULFILLED,$173.56
ORD0009575,1443,1,11/14/2022,11/16/2022,FULFILLED,$268.70
ORD0044424,1163,1,10/18/2022,10/22/2022,FULFILLED,$513.10
ORD0060670,2290,1,12/04/2022,12/05/2022,FULFILLED,"$1,629.29"
ORD0022342,851,1,08/09/2022,08/11/2022,FULFILLED,$77.20
ORD0031939,817,1,08/10/2022,08/11/2022,FULFILLED,$723.45
ORD0000220,1930,1,10/05/2022,10/10/2022,FULFILLED,$808.06
ORD0064742,1361,1,04/02/2022,04/07/2022,RETURNED,$847.03
ORD0014122,1912,1,04/18/2022,04/19/2022,FULFILLED,$826.90
ORD0015649,930,1,11/15/2022,11/17/2022,FULFILLED,$42.40
ORD0052531,2066,1,12/09/2022,12/10/2022,FULFILLED,$970.74
ORD0000295,792,1,09/01/2022,09/04/2022,FULFILLED,$402.82
